"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Abundance F4 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Modifications"
"False"	"High"	"IsMasterProtein"	"1202"	"1202"	"0.000"	"35.114"	"11"	"6"	"7"	"6"	"1"	"574"	"62.1"	"7.59"	"19.75"	"6"	"0"	"16120164.0625"	"15890951.875"	"77650.6171875"	"94650.9609375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"67"	"67"	"0.000"	"35.082"	"12"	"7"	"14"	"7"	"1"	"866"	"99.2"	"5.17"	"34.88"	"7"	"0"	"25352900.5"	"21422273"	"187210.33984375"	"318913.8203125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2201"	"2201"	"0.000"	"35.081"	"42"	"5"	"10"	"5"	"1"	"149"	"17.0"	"5.03"	"35.32"	"5"	"0"	"10539892.59375"	"10128217.46875"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2793"	"2793"	"0.000"	"35.073"	"8"	"5"	"13"	"5"	"1"	"908"	"99.7"	"4.50"	"40.09"	"5"	"0"	"9183716.3125"	"9852547.40625"	"356102.55859375"	"514218.794921875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"440"	"440"	"0.000"	"34.997"	"29"	"4"	"9"	"4"	"1"	"181"	"20.8"	"4.94"	"33.08"	"4"	"0"	"10713548.125"	"12746700.5"	"9140.7236328125"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1452"	"1452"	"0.000"	"34.960"	"32"	"7"	"14"	"7"	"1"	"343"	"38.3"	"5.54"	"36.32"	"7"	"0"	"15296899.484375"	"13009200.984375"	""	""	"High"	"High"	"High"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1892"	"1892"	"0.000"	"34.792"	"26"	"4"	"7"	"4"	"1"	"346"	"37.9"	"6.95"	"43.25"	"4"	"0"	"5300504.375"	"4571204.75"	"313825.625"	"60293.15234375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2540"	"2540"	"0.000"	"34.774"	"65"	"6"	"14"	"5"	"1"	"112"	"12.5"	"5.34"	"51.89"	"6"	"0"	"17224872"	"16861601"	"309214.46875"	"319882.46875"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3273"	"3273"	"0.000"	"34.712"	"21"	"5"	"11"	"5"	"1"	"350"	"39.2"	"5.58"	"44.31"	"5"	"0"	"18681257.125"	"18708585.609375"	"42260.8779296875"	"35214.3046875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1071"	"1071"	"0.000"	"34.708"	"28"	"4"	"12"	"4"	"1"	"217"	"23.4"	"5.86"	"41.87"	"4"	"0"	"46911360"	"45512007.5"	"329872.833984375"	"468180.708984375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1083"	"1083"	"0.000"	"34.498"	"19"	"3"	"20"	"3"	"1"	"376"	"39.0"	"8.37"	"39.25"	"3"	"0"	"3534288.06445313"	"3598731.43164063"	"206208.015625"	"214162.3515625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3774"	"3774"	"0.000"	"34.460"	"39"	"5"	"11"	"5"	"1"	"269"	"29.4"	"5.81"	"37.70"	"5"	"0"	"15677907.609375"	"15660926.96875"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2335"	"2335"	"0.000"	"34.445"	"50"	"4"	"11"	"4"	"1"	"163"	"17.9"	"4.84"	"51.75"	"4"	"0"	"22311997.25"	"16877662"	"350327.97265625"	"550311.03515625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"779"	"779"	"0.000"	"34.398"	"7"	"4"	"9"	"4"	"1"	"958"	"107.1"	"5.33"	"36.53"	"4"	"0"	"2387252.65625"	"2595567.171875"	"15850.2431640625"	"29097.2661132813"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"58"	"58"	"0.000"	"34.327"	"24"	"7"	"10"	"7"	"1"	"398"	"43.1"	"5.50"	"22.18"	"7"	"0"	"31792097.5625"	"28121835.6875"	"55709.9969482422"	"79528.8090820313"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1502"	"1502"	"0.000"	"34.240"	"21"	"6"	"8"	"6"	"1"	"422"	"45.9"	"6.20"	"29.02"	"6"	"0"	"21460080.75"	"20861958.625"	"23445.986328125"	"12855.2333984375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1242"	"1242"	"0.000"	"34.069"	"58"	"8"	"16"	"8"	"1"	"119"	"13.3"	"10.32"	"39.21"	"8"	"0"	"143187710.34375"	"138981794.302734"	"276374.807617188"	"351319.0546875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"783"	"783"	"0.000"	"34.052"	"22"	"6"	"15"	"6"	"1"	"381"	"41.4"	"5.21"	"40.71"	"6"	"0"	"27684844.25"	"28131718.21875"	"51753.8984375"	"64632.57421875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"185"	"185"	"0.000"	"34.047"	"26"	"4"	"7"	"4"	"1"	"231"	"26.4"	"5.47"	"33.69"	"4"	"0"	"9838883.125"	"4783969.5"	"4625.49609375"	"4121.4619140625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3470"	"3470"	"0.000"	"34.009"	"43"	"4"	"10"	"4"	"1"	"124"	"13.7"	"10.86"	"48.32"	"4"	"0"	"67465038.0625"	"63219788.625"	"3964.4716796875"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"733"	"733"	"0.000"	"33.961"	"55"	"5"	"19"	"5"	"1"	"210"	"22.9"	"5.05"	"60.65"	"5"	"0"	"19378976.28125"	"20662293.6875"	"1779299.984375"	"1823328.9140625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1253"	"1253"	"0.000"	"33.947"	"25"	"6"	"9"	"6"	"1"	"266"	"29.9"	"4.98"	"31.45"	"6"	"0"	"24372848.859375"	"22573745"	""	"42698.109375"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1715"	"1715"	"0.000"	"33.947"	"15"	"4"	"6"	"4"	"1"	"480"	"53.3"	"6.80"	"32.28"	"4"	"0"	"11985939.25"	"7195660.75"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2853"	"2853"	"0.000"	"33.803"	"40"	"7"	"10"	"7"	"1"	"327"	"35.6"	"5.43"	"31.45"	"7"	"0"	"26315424.671875"	"19965171.765625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"967"	"967"	"0.000"	"33.751"	"23"	"4"	"11"	"4"	"1"	"256"	"27.6"	"6.37"	"31.84"	"4"	"0"	"38993094.28125"	"37450704.640625"	"131326.66015625"	"152330.826171875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1930"	"1930"	"0.000"	"33.557"	"6"	"2"	"5"	"2"	"1"	"457"	"48.8"	"6.80"	"31.69"	"2"	"0"	"1517152.09375"	"1466666.75"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"218"	"218"	"0.000"	"33.550"	"9"	"4"	"9"	"4"	"1"	"709"	"79.6"	"5.59"	"30.69"	"4"	"0"	"6687588.40625"	"7336379.46875"	"70323.2109375"	"62789.55078125"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2116"	"2116"	"0.000"	"33.500"	"21"	"3"	"8"	"3"	"1"	"286"	"31.5"	"5.91"	"32.13"	"3"	"0"	"2026834.25"	"2708876.0625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1094"	"1094"	"0.000"	"33.497"	"12"	"4"	"10"	"4"	"1"	"518"	"57.9"	"6.04"	"40.12"	"4"	"0"	"8971519.75"	"8130244.5625"	"60124.6884765625"	"86662.4423828125"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1088"	"1088"	"0.000"	"33.484"	"19"	"5"	"9"	"5"	"1"	"586"	"65.9"	"5.31"	"23.13"	"5"	"0"	"11399270.796875"	"12009692.203125"	"622103.71875"	"439374.796875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2688"	"2688"	"0.000"	"33.466"	"27"	"4"	"9"	"4"	"1"	"209"	"22.8"	"7.49"	"29.51"	"4"	"0"	"6905654.71875"	"7441355.0546875"	"58827.9580078125"	"82693.357421875"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2929"	"2929"	"0.000"	"33.447"	"15"	"5"	"7"	"5"	"1"	"576"	"67.9"	"6.67"	"31.14"	"5"	"0"	"5151117.5"	"3641973.625"	"20182.3984375"	"16165.986328125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1255"	"1255"	"0.000"	"33.110"	"52"	"4"	"9"	"4"	"1"	"101"	"11.5"	"6.10"	"38.60"	"4"	"0"	"30197849.5"	"30002394.25"	"44791.251953125"	"4860.01025390625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"260"	"260"	"0.000"	"32.942"	"22"	"5"	"13"	"5"	"1"	"239"	"27.0"	"7.33"	"44.47"	"5"	"0"	"27037280.375"	"24932833.1875"	"124370.8828125"	"99706.2421875"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"921"	"921"	"0.000"	"32.799"	"9"	"3"	"7"	"3"	"1"	"685"	"75.3"	"8.78"	"34.18"	"3"	"0"	"12472901.1875"	"14016980"	"22432.21875"	"37279.31640625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2654"	"2654"	"0.000"	"32.778"	"13"	"6"	"13"	"6"	"1"	"633"	"72.0"	"6.01"	"42.31"	"6"	"0"	"22416690.125"	"26836844"	"118489.78125"	"133158.978515625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"877"	"877"	"0.000"	"32.774"	"10"	"3"	"4"	"3"	"1"	"592"	"61.8"	"4.07"	"17.61"	"3"	"0"	"6349301.75"	"7035947.25"	"690929.65625"	"879632.328125"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"731"	"731"	"0.000"	"32.615"	"46"	"5"	"16"	"5"	"1"	"142"	"16.0"	"9.61"	"31.06"	"5"	"0"	"33007761.6875"	"32019313.828125"	"35353.33203125"	"38470.0625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"747"	"747"	"0.000"	"32.524"	"42"	"6"	"9"	"6"	"1"	"241"	"26.8"	"7.20"	"42.83"	"6"	"0"	"19018352"	"16874633.5"	""	"98032.3354492188"	"High"	"High"	"Not Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1256"	"1256"	"0.000"	"32.268"	"19"	"5"	"9"	"5"	"1"	"558"	"61.7"	"6.32"	"32.87"	"5"	"0"	"2186545.328125"	"1720837.0625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3422"	"3422"	"0.000"	"32.256"	"18"	"6"	"11"	"6"	"1"	"537"	"57.9"	"5.14"	"40.14"	"6"	"0"	"4609669.875"	"4341901"	"155080.370117188"	"141899.221679688"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1725"	"1725"	"0.000"	"32.248"	"23"	"5"	"9"	"5"	"1"	"407"	"44.7"	"8.73"	"37.61"	"5"	"0"	"10025745.5625"	"9709443.640625"	""	"23236.138671875"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2487"	"2487"	"0.000"	"32.223"	"10"	"6"	"16"	"6"	"1"	"569"	"60.0"	"8.51"	"38.36"	"6"	"0"	"44117257.09375"	"46405966.3984375"	"168637.978027344"	"228703.7890625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"755"	"755"	"0.000"	"32.171"	"20"	"3"	"12"	"3"	"1"	"157"	"16.9"	"4.46"	"39.10"	"3"	"0"	"8520938.546875"	"10489881.140625"	"7954.27490234375"	"8612.9384765625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3580"	"3580"	"0.000"	"32.036"	"23"	"3"	"8"	"3"	"1"	"333"	"36.5"	"6.24"	"39.75"	"3"	"0"	"1914415.6875"	"2509979.03125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1485"	"1485"	"0.000"	"31.975"	"11"	"5"	"8"	"5"	"1"	"788"	"85.8"	"6.42"	"33.74"	"5"	"0"	"3155905.5625"	"4234902.875"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1747"	"1747"	"0.000"	"31.910"	"28"	"7"	"11"	"7"	"1"	"375"	"42.1"	"5.14"	"33.03"	"7"	"0"	"8450109.6484375"	"6426428.91015625"	"257423.46875"	"229746.578125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1251"	"1251"	"0.000"	"31.904"	"11"	"4"	"7"	"4"	"1"	"586"	"65.3"	"6.62"	"29.29"	"4"	"0"	"7742816.8125"	"7593245.75"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2969"	"2969"	"0.000"	"31.839"	"10"	"7"	"12"	"7"	"1"	"784"	"88.9"	"5.00"	"37.46"	"7"	"0"	"17368737.5"	"17188748.3125"	"140255.703125"	"485348.796875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"57"	"57"	"0.000"	"31.807"	"10"	"6"	"10"	"6"	"1"	"814"	"91.9"	"5.55"	"30.70"	"6"	"0"	"11754948.875"	"12935039.3125"	"104318.453125"	"113880.368164063"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"365"	"365"	"0.000"	"31.708"	"15"	"4"	"6"	"4"	"1"	"563"	"61.3"	"5.85"	"30.51"	"4"	"0"	"5413316.28125"	"5762475.90625"	"17985.2890625"	"16259.455078125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1714"	"1714"	"0.000"	"31.660"	"8"	"4"	"8"	"4"	"1"	"436"	"49.4"	"6.47"	"26.50"	"4"	"0"	"8427395.3125"	"8796907.46875"	"12136.1142578125"	"12593.376953125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"397"	"397"	"0.000"	"31.631"	"19"	"3"	"5"	"3"	"1"	"355"	"39.5"	"5.47"	"26.49"	"3"	"0"	"2853590.5"	"3845839.96875"	"12629.984375"	"15262.236328125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"137"	"137"	"0.000"	"31.561"	"13"	"2"	"5"	"2"	"1"	"223"	"24.4"	"5.01"	"28.32"	"2"	"0"	"4638205.5"	"5396936.25"	"33943.271484375"	"21804.228515625"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1991"	"1991"	"0.000"	"31.530"	"33"	"6"	"10"	"6"	"1"	"245"	"28.1"	"6.86"	"38.73"	"6"	"0"	"14991658.4375"	"14711915.4375"	"23042.4272460938"	"4801.79248046875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2475"	"2475"	"0.000"	"31.472"	"7"	"4"	"6"	"4"	"1"	"1032"	"112.0"	"4.82"	"24.90"	"4"	"0"	"9896053.09375"	"7257673.5625"	"156082.16796875"	"130902.375"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2907"	"2907"	"0.000"	"31.396"	"31"	"5"	"12"	"5"	"1"	"258"	"29.2"	"5.03"	"44.46"	"5"	"0"	"11558088.1875"	"13129752.0625"	"84954.68359375"	"116562.67578125"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"123"	"123"	"0.000"	"31.369"	"13"	"4"	"8"	"4"	"1"	"463"	"52.7"	"6.43"	"32.40"	"4"	"0"	"6854837.3125"	"6838544.625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"701"	"701"	"0.000"	"31.353"	"21"	"4"	"9"	"4"	"1"	"286"	"32.6"	"9.07"	"36.00"	"4"	"0"	"9055100.125"	"9270889.25"	""	"11050.4892578125"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3622"	"3622"	"0.000"	"31.318"	"55"	"4"	"10"	"4"	"1"	"148"	"16.5"	"5.31"	"23.13"	"4"	"0"	"4337891.8671875"	"1867269.66015625"	"25231.00390625"	"36401.59765625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1937"	"1937"	"0.000"	"31.271"	"26"	"5"	"10"	"5"	"1"	"325"	"35.9"	"5.24"	"24.95"	"5"	"0"	"8706284.03125"	"8256886.78125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2372"	"2372"	"0.000"	"31.198"	"24"	"4"	"7"	"4"	"1"	"254"	"27.8"	"5.87"	"35.24"	"4"	"0"	"7765958.46875"	"9989411.8125"	"136810.337890625"	"158549.034179688"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"754"	"754"	"0.000"	"31.184"	"18"	"4"	"8"	"4"	"1"	"258"	"27.4"	"7.24"	"31.91"	"4"	"0"	"10937035.1875"	"9813611.625"	"70199.962890625"	"85280.802734375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1193"	"1193"	"0.000"	"31.182"	"12"	"4"	"6"	"4"	"1"	"671"	"76.3"	"5.47"	"31.43"	"4"	"0"	"5268016.8125"	"5432706.875"	"13203.4423828125"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3730"	"3730"	"0.000"	"31.163"	"45"	"5"	"6"	"5"	"1"	"187"	"21.1"	"4.86"	"26.20"	"5"	"0"	"7929049"	"8050602.4375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1520"	"1520"	"0.000"	"31.151"	"48"	"5"	"12"	"5"	"1"	"153"	"16.9"	"5.16"	"34.86"	"5"	"0"	"21604928.0625"	"20828958.1875"	"158489.932617188"	"202112.559814453"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"13"	"13"	"0.000"	"31.142"	"30"	"6"	"11"	"6"	"1"	"211"	"23.7"	"9.39"	"31.12"	"6"	"0"	"9613529.40625"	"10355401.859375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1955"	"1955"	"0.000"	"31.139"	"17"	"3"	"7"	"3"	"1"	"348"	"38.3"	"4.68"	"37.47"	"3"	"0"	"5014775.6875"	"6152051"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"994"	"994"	"0.000"	"31.080"	"11"	"2"	"7"	"2"	"1"	"370"	"38.6"	"5.73"	"32.10"	"2"	"0"	"2745235.09375"	"3342323.625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"947"	"947"	"0.000"	"30.869"	"25"	"4"	"10"	"4"	"1"	"121"	"13.4"	"5.83"	"35.24"	"4"	"0"	"43464329.75"	"46098200.125"	"270247.2265625"	"396222.000976563"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1950"	"1950"	"0.000"	"30.831"	"14"	"4"	"6"	"4"	"1"	"491"	"52.6"	"5.38"	"25.88"	"4"	"0"	"7197212.875"	"8490458.5625"	"7507.47509765625"	"8741.4677734375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1050"	"1050"	"0.000"	"30.822"	"12"	"3"	"6"	"3"	"1"	"535"	"60.3"	"7.17"	"27.34"	"3"	"0"	"8420593"	"8202678.5"	""	"24384.884765625"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3490"	"3490"	"0.000"	"30.631"	"74"	"5"	"10"	"5"	"1"	"127"	"14.7"	"5.33"	"30.56"	"5"	"0"	"6246962.3125"	"9063980.6875"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1166"	"1166"	"0.000"	"30.627"	"14"	"5"	"8"	"5"	"1"	"515"	"60.6"	"5.88"	"25.12"	"5"	"0"	"3297334.4375"	"4237434.515625"	"2034.95776367188"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1841"	"1841"	"0.000"	"30.589"	"25"	"5"	"8"	"5"	"1"	"300"	"34.0"	"4.88"	"31.74"	"5"	"0"	"21510637.5"	"17365124.25"	"8944.1025390625"	"90068.07421875"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1582"	"1582"	"0.000"	"30.456"	"21"	"6"	"11"	"6"	"1"	"551"	"60.7"	"8.25"	"29.17"	"6"	"0"	"8969615.578125"	"11968956.0625"	"162860.234375"	"179836.75"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1158"	"1158"	"0.000"	"30.194"	"12"	"5"	"10"	"5"	"1"	"532"	"59.2"	"5.45"	"29.35"	"5"	"0"	"18922182.8125"	"5842263.78125"	"50939.744140625"	"24822.009765625"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3244"	"3244"	"0.000"	"30.109"	"43"	"5"	"14"	"5"	"1"	"206"	"22.2"	"4.60"	"36.44"	"5"	"0"	"74796674.25"	"74368197.25"	"1375118.20703125"	"1943188.796875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2724"	"2724"	"0.000"	"30.104"	"55"	"7"	"14"	"7"	"1"	"182"	"20.5"	"5.16"	"38.90"	"7"	"0"	"38305471.4375"	"38094690.703125"	"143246.21875"	"50518.45703125"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3163"	"3163"	"0.000"	"30.022"	"23"	"6"	"14"	"6"	"1"	"330"	"37.3"	"6.27"	"40.24"	"6"	"0"	"38974746.265625"	"40243508.234375"	"427331.015625"	"425896.26171875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2504"	"2504"	"0.000"	"30.012"	"29"	"4"	"16"	"4"	"1"	"253"	"26.8"	"4.73"	"41.27"	"4"	"0"	"17092088.5"	"15856396.75"	"208459.228515625"	"251956.0234375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2419"	"2419"	"0.000"	"29.981"	"16"	"4"	"7"	"4"	"1"	"385"	"43.7"	"6.46"	"28.95"	"4"	"0"	"12674745.25"	"11965237.75"	"136445.375"	"111806.40625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"602"	"602"	"0.000"	"29.790"	"20"	"6"	"10"	"5"	"1"	"438"	"49.0"	"5.62"	"30.82"	"6"	"0"	"5888587.5"	"5951934.5"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"769"	"769"	"0.000"	"29.675"	"14"	"4"	"10"	"4"	"1"	"478"	"53.7"	"5.21"	"32.62"	"4"	"0"	"5032360.71875"	"4264948.4375"	"151434.453125"	"157618.234375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3554"	"3554"	"0.000"	"29.662"	"51"	"4"	"14"	"4"	"1"	"75"	"8.7"	"10.39"	"42.60"	"4"	"0"	"150356790.375"	"158255723.375"	"2514114.90625"	"1379522.7734375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"797"	"797"	"0.000"	"29.656"	"15"	"6"	"9"	"6"	"1"	"708"	"78.9"	"7.77"	"32.00"	"6"	"0"	"12744346.015625"	"13642373.109375"	"105736.224609375"	"107260.453125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"233"	"233"	"0.000"	"29.635"	"12"	"4"	"10"	"4"	"1"	"570"	"63.1"	"5.16"	"34.11"	"4"	"0"	"4014608.6875"	"3879275.0625"	"15512.21875"	"30212.9599609375"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"1854"	"1854"	"0.000"	"29.557"	"16"	"5"	"9"	"5"	"1"	"484"	"54.0"	"5.16"	"28.13"	"5"	"0"	"16233436.703125"	"12178576.890625"	""	"3297.8583984375"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1682"	"1682"	"0.000"	"29.526"	"7"	"2"	"6"	"2"	"1"	"518"	"59.1"	"4.83"	"28.42"	"2"	"0"	"4295286.0625"	"5207807.8125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2716"	"2716"	"0.000"	"29.439"	"18"	"6"	"10"	"6"	"1"	"353"	"38.9"	"5.14"	"41.06"	"6"	"0"	"10330209.4335938"	"11096656.4375"	"103185.2890625"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1205"	"1205"	"0.000"	"29.233"	"35"	"6"	"16"	"6"	"1"	"198"	"22.3"	"5.67"	"42.83"	"6"	"0"	"50756937.4140625"	"50800360.9296875"	"255957.286254883"	"491013.858398438"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1929"	"1929"	"0.000"	"29.228"	"21"	"6"	"10"	"6"	"1"	"324"	"36.2"	"7.37"	"28.12"	"6"	"0"	"4862064.5"	"4455744.578125"	"203176.44140625"	"201760.1953125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2296"	"2296"	"0.000"	"29.119"	"13"	"4"	"7"	"3"	"1"	"639"	"69.5"	"5.48"	"29.12"	"4"	"0"	"2406203.4375"	"2111299.96875"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2796"	"2796"	"0.000"	"29.081"	"17"	"3"	"7"	"3"	"1"	"282"	"31.0"	"8.02"	"29.51"	"3"	"0"	"808411.0625"	"713597.6875"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
