"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Abundance F4 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Modifications"
"False"	"High"	"IsMasterProtein"	"2429"	"2429"	"0.000"	"39.843"	"26"	"5"	"10"	"5"	"1"	"434"	"46.1"	"4.92"	"34.16"	"5"	"0"	"7112734.34375"	"6053788.46875"	"664057.59375"	"588897.890625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2372"	"2372"	"0.000"	"39.819"	"16"	"4"	"12"	"4"	"1"	"550"	"60.0"	"5.74"	"49.92"	"4"	"0"	"7199573.625"	"6620389.25"	"641419.15625"	"545825.421875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2633"	"2633"	"0.000"	"39.802"	"19"	"3"	"14"	"3"	"1"	"293"	"33.4"	"6.32"	"49.20"	"3"	"0"	"27699676"	"27645692.75"	"1141369.046875"	"987843.171875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2434"	"2434"	"0.000"	"39.758"	"36"	"7"	"17"	"7"	"1"	"270"	"29.5"	"5.05"	"60.92"	"7"	"0"	"25958667.4375"	"27161678.125"	"3956248.15625"	"2768281.078125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3455"	"3455"	"0.000"	"39.704"	"42"	"4"	"55"	"4"	"1"	"125"	"12.8"	"4.51"	"59.66"	"4"	"0"	"5079376.75"	"2781890.25"	"14413040.3027344"	"13292286.125"	"Peak Found"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1973"	"1973"	"0.000"	"39.578"	"13"	"5"	"9"	"5"	"1"	"816"	"88.2"	"5.64"	"38.00"	"5"	"0"	"3189671.25"	"3013352.40625"	""	"20943.615234375"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"42"	"42"	"0.000"	"39.528"	"19"	"4"	"11"	"4"	"1"	"409"	"43.2"	"6.55"	"36.68"	"4"	"0"	"14833047.75"	"10845011.4375"	"213002.703125"	"244837.453125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1881"	"1881"	"0.000"	"39.516"	"25"	"6"	"13"	"6"	"1"	"335"	"36.3"	"7.88"	"40.36"	"6"	"0"	"22321407.75"	"21304896"	"227781.978515625"	"206477.974609375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2574"	"2574"	"0.000"	"39.506"	"28"	"6"	"9"	"6"	"1"	"405"	"43.6"	"5.55"	"42.74"	"6"	"0"	"7546728.875"	"5752334.0625"	"258631.748535156"	"274854.353515625"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3801"	"3801"	"0.000"	"39.461"	"12"	"4"	"10"	"4"	"1"	"579"	"65.0"	"5.16"	"34.96"	"4"	"0"	"9009593.109375"	"7598134.671875"	"2712.77954101563"	"157327.703125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2756"	"2756"	"0.000"	"39.401"	"26"	"6"	"20"	"6"	"1"	"313"	"34.2"	"5.27"	"63.04"	"6"	"0"	"153092804"	"149247210.75"	"1872591.4765625"	"1408418.5078125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"641"	"641"	"0.000"	"39.300"	"17"	"4"	"14"	"4"	"1"	"410"	"45.5"	"8.02"	"59.72"	"4"	"0"	"23389093.375"	"23982595"	"1599291.203125"	"1205018.75"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1816"	"1816"	"0.000"	"39.111"	"30"	"7"	"12"	"7"	"1"	"348"	"38.8"	"8.62"	"53.82"	"7"	"0"	"38192250.5"	"42692655.25"	"790901.8671875"	"654628.546875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3705"	"3705"	"0.000"	"38.901"	"19"	"5"	"8"	"5"	"1"	"477"	"51.3"	"4.28"	"33.39"	"5"	"0"	"8826228.6875"	"5642159.15625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1084"	"1084"	"0.000"	"38.734"	"26"	"5"	"16"	"5"	"1"	"174"	"19.2"	"8.75"	"35.15"	"5"	"0"	"54226838.5625"	"50634664.25"	"785298.579101563"	"1028564.69970703"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1685"	"1685"	"0.000"	"38.508"	"47"	"2"	"10"	"2"	"1"	"72"	"8.3"	"8.18"	"43.94"	"2"	"0"	"78359468.5"	"82951411"	"684622.94140625"	"639704.541503906"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3812"	"3812"	"0.000"	"38.499"	"11"	"5"	"10"	"5"	"1"	"1003"	"109.6"	"4.39"	"41.65"	"5"	"0"	"2046916.0625"	"671965.25"	"1793986.09375"	"1963596"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3340"	"3340"	"0.000"	"38.394"	"22"	"7"	"17"	"7"	"1"	"488"	"54.8"	"5.44"	"54.91"	"7"	"0"	"8193869.9375"	"8680862.3125"	"712397.38671875"	"501313.65234375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"781"	"781"	"0.000"	"38.346"	"36"	"8"	"15"	"8"	"1"	"221"	"25.2"	"5.19"	"44.32"	"8"	"0"	"20737913.109375"	"20203533.78125"	"2388930.6953125"	"2290387.41796875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1192"	"1192"	"0.000"	"38.339"	"39"	"6"	"13"	"6"	"1"	"318"	"35.0"	"4.98"	"45.83"	"6"	"0"	"5463336.359375"	"12439825.53125"	"952832.03125"	"886320.3203125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2465"	"2465"	"0.000"	"38.125"	"26"	"7"	"14"	"7"	"1"	"327"	"36.5"	"7.15"	"44.76"	"7"	"0"	"24335666.625"	"22974075.0625"	"274009.4375"	"296701.640625"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2589"	"2589"	"0.000"	"38.085"	"39"	"4"	"11"	"4"	"1"	"111"	"12.0"	"9.28"	"47.63"	"4"	"0"	"27589911.3125"	"24672276.5"	"1522559.62695313"	"1241693.75585938"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"724"	"724"	"0.000"	"37.869"	"31"	"4"	"13"	"4"	"1"	"275"	"30.6"	"7.14"	"52.99"	"4"	"0"	"12807021.46875"	"12928697"	"328216.7109375"	"325861.234375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"101"	"101"	"0.000"	"37.806"	"60"	"4"	"10"	"4"	"1"	"128"	"13.7"	"4.97"	"39.41"	"4"	"0"	"6926831.875"	"12648707.5"	"591050.9765625"	"243571.938476563"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1634"	"1634"	"0.000"	"37.771"	"16"	"5"	"8"	"5"	"1"	"518"	"59.1"	"4.83"	"29.50"	"5"	"0"	"4670897.8125"	"5998505"	""	"24930.580078125"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"845"	"845"	"0.000"	"37.722"	"53"	"4"	"9"	"4"	"1"	"150"	"16.2"	"5.97"	"44.08"	"4"	"0"	"11704992.53125"	"13732610.75"	"552029.875"	"544766.0625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2037"	"2037"	"0.000"	"37.716"	"55"	"6"	"11"	"6"	"1"	"154"	"17.3"	"6.39"	"51.32"	"6"	"0"	"17144558.0625"	"17964342.625"	"191276.683105469"	"161927.3359375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"628"	"628"	"0.000"	"37.629"	"14"	"4"	"7"	"4"	"1"	"631"	"70.4"	"5.59"	"30.32"	"4"	"0"	"4448260.625"	"4007784.28125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2379"	"2379"	"0.000"	"37.587"	"24"	"4"	"15"	"4"	"1"	"249"	"25.8"	"9.88"	"52.61"	"4"	"0"	"105690814.21875"	"90608351.125"	"4944650.5546875"	"4652470.75"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"246"	"246"	"0.000"	"37.566"	"47"	"5"	"15"	"5"	"1"	"118"	"13.2"	"5.49"	"61.68"	"5"	"0"	"100904709"	"105427994"	"2937151.21875"	"2520645.265625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3250"	"3250"	"0.000"	"37.508"	"27"	"7"	"18"	"7"	"1"	"301"	"32.5"	"9.61"	"59.38"	"7"	"0"	"24111875.03125"	"22234652.75"	"950129.44140625"	"801193.4296875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"361"	"361"	"0.000"	"37.504"	"35"	"5"	"23"	"5"	"1"	"63"	"7.4"	"9.86"	"74.67"	"5"	"0"	"357604761.75"	"327295880.578125"	"1759119.67126465"	"1218658.08544922"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3609"	"3609"	"0.000"	"37.450"	"38"	"5"	"8"	"5"	"1"	"332"	"36.4"	"5.44"	"39.06"	"5"	"0"	"7090696"	"7079872.15625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2049"	"2049"	"0.000"	"37.403"	"34"	"6"	"12"	"6"	"1"	"244"	"27.6"	"5.38"	"42.95"	"6"	"0"	"23171478.625"	"21470090.421875"	"440029.876953125"	"395377.98425293"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3479"	"3479"	"0.000"	"37.373"	"32"	"5"	"9"	"5"	"1"	"354"	"39.1"	"4.89"	"51.30"	"5"	"0"	"11980609.25"	"16576166.75"	"134152.671875"	"69476.5703125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"12"	"12"	"0.000"	"37.298"	"39"	"7"	"15"	"7"	"1"	"211"	"23.7"	"9.39"	"44.04"	"7"	"0"	"18823277.375"	"19990247.625"	"717086.442138672"	"737338.201782227"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"3712"	"3712"	"0.000"	"37.164"	"51"	"6"	"14"	"6"	"1"	"194"	"20.6"	"6.79"	"52.27"	"6"	"0"	"13336557.5"	"7752488.875"	"2394018.6875"	"2466201.46875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3840"	"3840"	"0.000"	"37.121"	"22"	"5"	"7"	"5"	"1"	"462"	"49.4"	"4.83"	"31.12"	"5"	"0"	"11921136.53125"	"6454578.65625"	"315980.15625"	"319003.74609375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1164"	"1164"	"0.000"	"37.093"	"9"	"6"	"13"	"6"	"1"	"963"	"102.4"	"6.70"	"44.69"	"6"	"0"	"27658567.25"	"34171312.5"	"561806.15625"	"403257.78125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1553"	"1553"	"0.000"	"37.053"	"9"	"8"	"16"	"8"	"1"	"1331"	"150.5"	"7.11"	"40.58"	"8"	"0"	"35832519.625"	"33189612.4375"	"1493111.328125"	"1866597.2109375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"785"	"785"	"0.000"	"36.993"	"28"	"4"	"8"	"4"	"1"	"356"	"37.6"	"5.19"	"38.13"	"4"	"0"	"12413827.25"	"11977597.5"	"1155510.15625"	"812442.15625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3711"	"3711"	"0.000"	"36.933"	"20"	"4"	"11"	"4"	"1"	"281"	"31.3"	"4.98"	"44.96"	"4"	"0"	"15664608"	"15027900.03125"	"422956.7890625"	"310090.6015625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2951"	"2951"	"0.000"	"36.888"	"30"	"6"	"10"	"6"	"1"	"361"	"40.9"	"6.18"	"27.58"	"6"	"0"	"4602229.71875"	"4194176.7109375"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2845"	"2845"	"0.000"	"36.416"	"29"	"4"	"10"	"4"	"1"	"258"	"29.2"	"5.10"	"39.64"	"4"	"0"	"8205523.5"	"10702103.875"	""	"154460.09375"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1490"	"1490"	"0.000"	"36.377"	"27"	"4"	"6"	"4"	"1"	"370"	"41.1"	"8.02"	"37.55"	"4"	"0"	"16203291.5625"	"13222857.78125"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"2299"	"2299"	"0.000"	"36.362"	"55"	"6"	"12"	"6"	"1"	"197"	"21.7"	"6.00"	"57.59"	"6"	"0"	"35309018.625"	"27659578.5625"	"327805.78125"	"475947.59375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1749"	"1749"	"0.000"	"36.246"	"28"	"7"	"11"	"7"	"1"	"339"	"39.1"	"5.29"	"28.53"	"7"	"0"	"33056124.3085938"	"32306781.921875"	"1132071.45703125"	"1163490.046875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3828"	"3828"	"0.000"	"36.157"	"24"	"2"	"11"	"2"	"1"	"177"	"19.0"	"4.78"	"40.29"	"2"	"0"	"18258636.125"	"14729452.1875"	"659031.671875"	"564304.0859375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2268"	"2268"	"0.000"	"36.120"	"13"	"5"	"9"	"5"	"1"	"882"	"98.5"	"5.20"	"39.30"	"5"	"0"	"8323425.59375"	"7796678.328125"	""	"36634.48046875"	"High"	"High"	"Not Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"968"	"968"	"0.000"	"36.094"	"28"	"7"	"15"	"7"	"1"	"309"	"34.1"	"5.02"	"41.94"	"7"	"0"	"67285036.0625"	"68722363.484375"	"4391319.421875"	"3542386.375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1320"	"1320"	"0.000"	"36.040"	"26"	"4"	"8"	"4"	"1"	"343"	"36.4"	"6.00"	"40.89"	"4"	"0"	"13828908.75"	"12172039.5625"	"118187.0546875"	"107875.388671875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"1997"	"1997"	"0.000"	"36.011"	"12"	"4"	"14"	"4"	"1"	"488"	"52.6"	"8.07"	"57.04"	"4"	"0"	"29860331.546875"	"29186010"	"1132243.84375"	"908566.125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"148"	"148"	"0.000"	"36.002"	"26"	"4"	"12"	"4"	"1"	"231"	"26.3"	"5.47"	"47.22"	"4"	"0"	"13876722.375"	"10809740.0625"	"357047.07421875"	"332426.239257813"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"20"	"20"	"0.000"	"35.986"	"20"	"4"	"14"	"4"	"1"	"357"	"39.4"	"5.59"	"59.28"	"4"	"0"	"49774844"	"50751963.5625"	"2076700.359375"	"1758191.6875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1770"	"1770"	"0.000"	"35.969"	"11"	"3"	"10"	"3"	"1"	"525"	"58.0"	"5.02"	"39.88"	"3"	"0"	"11989020.375"	"10455485.34375"	"48037.232421875"	"431923.349609375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1058"	"1058"	"0.000"	"35.956"	"21"	"4"	"8"	"4"	"1"	"331"	"36.8"	"9.61"	"40.52"	"4"	"0"	"14414242.9375"	"11745043.25"	"352868.555664063"	"102040.0234375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"963"	"963"	"0.000"	"35.901"	"14"	"3"	"12"	"3"	"1"	"393"	"43.6"	"6.27"	"48.09"	"3"	"0"	"19961151.5"	"18386902"	"562762.01953125"	"530314.6875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2052"	"2052"	"0.000"	"35.888"	"51"	"6"	"14"	"6"	"1"	"211"	"23.5"	"4.92"	"56.13"	"6"	"0"	"16731228.375"	"13927005.125"	"2068369.15625"	"1885681.5"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"223"	"223"	"0.000"	"35.850"	"16"	"5"	"16"	"5"	"1"	"474"	"53.1"	"5.44"	"41.91"	"5"	"0"	"19421496.21875"	"19200171.328125"	"2375617.421875"	"1479295.78125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1864"	"1864"	"0.000"	"35.818"	"26"	"4"	"11"	"4"	"1"	"286"	"32.2"	"6.46"	"31.67"	"4"	"0"	"12737793.875"	"14698574.25"	"146169.39453125"	"245290.6015625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"276"	"276"	"0.000"	"35.776"	"10"	"5"	"7"	"5"	"1"	"1035"	"111.8"	"5.64"	"26.47"	"5"	"0"	"4525003.6875"	"2235759.609375"	"52757.66796875"	"50392.18359375"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"604"	"604"	"0.000"	"35.682"	"17"	"3"	"16"	"3"	"1"	"270"	"30.3"	"9.14"	"60.03"	"3"	"0"	"39960816.375"	"38891849.375"	"3506867.25"	"3441783.125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"315"	"315"	"0.000"	"35.590"	"14"	"5"	"13"	"5"	"1"	"604"	"67.3"	"6.54"	"56.62"	"5"	"0"	"12230333"	"17776428.5"	"510403.34375"	"700602.1875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2644"	"2644"	"0.000"	"35.572"	"11"	"4"	"9"	"4"	"1"	"490"	"54.5"	"7.24"	"38.93"	"4"	"0"	"53213406.4375"	"47210429.53125"	"451743.03515625"	"357734.98828125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"29"	"29"	"0.000"	"35.547"	"31"	"4"	"8"	"4"	"1"	"180"	"19.5"	"6.54"	"32.93"	"4"	"0"	"4832838.1015625"	"4624185.140625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3175"	"3175"	"0.000"	"35.433"	"55"	"4"	"15"	"4"	"1"	"136"	"15.1"	"5.91"	"45.66"	"4"	"0"	"50480761.125"	"49964435.875"	"1396022.59765625"	"911437.026611328"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"877"	"877"	"0.000"	"35.383"	"41"	"4"	"7"	"4"	"1"	"200"	"21.3"	"5.58"	"30.59"	"4"	"0"	"5123289.5"	"8212259.75"	"192371.078125"	"189027.421875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2663"	"2663"	"0.000"	"35.359"	"45"	"4"	"8"	"4"	"1"	"192"	"21.5"	"5.63"	"38.73"	"4"	"0"	"7842822.3125"	"5626734.875"	"94599.5859375"	"90378.8125"	"High"	"High"	"Peak Found"	"High"	""
"False"	"High"	"IsMasterProtein"	"2489"	"2489"	"0.000"	"35.347"	"27"	"6"	"13"	"6"	"1"	"342"	"35.8"	"7.02"	"46.87"	"6"	"0"	"28153109.375"	"29874602.5"	"508526.15625"	"541645.75"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"525"	"525"	"0.000"	"35.274"	"23"	"2"	"7"	"2"	"1"	"202"	"23.0"	"8.73"	"31.38"	"2"	"0"	"3384895.3125"	"2213219.6875"	"28785.513671875"	"30497.515625"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"16"	"16"	"0.000"	"35.233"	"15"	"5"	"11"	"5"	"1"	"459"	"50.0"	"5.74"	"44.55"	"5"	"0"	"14331481.875"	"14114109.875"	"710925.384765625"	"731649.359375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2672"	"2672"	"0.000"	"35.198"	"16"	"4"	"12"	"4"	"1"	"334"	"37.6"	"9.31"	"44.32"	"4"	"0"	"17437698.96875"	"13398764.328125"	"842568.06640625"	"586828.8984375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1029"	"1029"	"0.000"	"35.046"	"32"	"4"	"8"	"4"	"1"	"251"	"27.6"	"4.39"	"21.71"	"4"	"0"	""	""	"620284.65625"	"456000.375"	"Not Found"	"Not Found"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"98"	"98"	"0.000"	"35.030"	"26"	"4"	"9"	"4"	"1"	"213"	"23.7"	"5.15"	"32.96"	"4"	"0"	"22663436.4375"	"21871795.21875"	"540927.485351563"	"495451.609863281"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1678"	"1678"	"0.000"	"34.983"	"22"	"3"	"7"	"3"	"1"	"208"	"22.8"	"9.94"	"29.54"	"3"	"0"	"10255542.3125"	"11098200.5625"	"239182.5234375"	"152870.328125"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2377"	"2377"	"0.000"	"34.952"	"13"	"4"	"9"	"4"	"1"	"486"	"54.2"	"7.72"	"34.55"	"4"	"0"	"3169154.5625"	"1818011.1875"	"191441.84375"	""	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"471"	"471"	"0.000"	"34.815"	"15"	"3"	"18"	"3"	"1"	"336"	"36.8"	"5.20"	"57.79"	"3"	"0"	"12645556.875"	"11309030.375"	"1180965.1484375"	"1028926.921875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"0"	"0"	"0.000"	"34.760"	"15"	"6"	"16"	"6"	"1"	"530"	"59.0"	"9.07"	"54.67"	"6"	"0"	"20373858.125"	"19492315.875"	"689559.921875"	"105903.56640625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3539"	"3539"	"0.000"	"34.702"	"20"	"2"	"6"	"2"	"1"	"267"	"29.3"	"8.41"	"23.92"	"2"	"0"	"3165572.1875"	"2666194.125"	"150329.34375"	"161007.21875"	"High"	"High"	"Peak Found"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"3536"	"3536"	"0.000"	"34.684"	"51"	"4"	"23"	"4"	"1"	"75"	"8.7"	"10.39"	"71.58"	"4"	"0"	"509478132.546875"	"495043217.28125"	"6998925.09375"	"6302213.625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2818"	"2818"	"0.000"	"34.622"	"33"	"5"	"10"	"5"	"1"	"374"	"40.8"	"5.30"	"43.42"	"5"	"0"	"13901350.125"	"16077569.375"	"415009.731445313"	"240420.76171875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1741"	"1741"	"0.000"	"34.596"	"12"	"7"	"11"	"7"	"1"	"916"	"102.0"	"5.27"	"28.40"	"7"	"0"	"6634482.8125"	"5214420.28125"	"66917.6171875"	"138664.27734375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1221"	"1221"	"0.000"	"34.551"	"32"	"6"	"14"	"6"	"1"	"384"	"42.8"	"6.21"	"33.68"	"6"	"0"	"8133033.4375"	"6286694.625"	"320143.859375"	"229824.9921875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"1214"	"1214"	"0.000"	"34.415"	"70"	"6"	"20"	"6"	"1"	"83"	"9.3"	"10.89"	"68.88"	"6"	"0"	"299712912.8125"	"309617552.9375"	"6499180.65722656"	"6860167.45507813"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2882"	"2882"	"0.000"	"34.406"	"25"	"7"	"18"	"7"	"1"	"666"	"73.9"	"5.07"	"44.86"	"7"	"0"	"8221407.4375"	"13982144.5"	"1564454.2578125"	"1427268.953125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3752"	"3752"	"0.000"	"34.191"	"27"	"4"	"11"	"4"	"1"	"208"	"22.9"	"5.62"	"38.16"	"4"	"0"	"17120904.859375"	"16544199.890625"	"146176.1875"	"190301.859375"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3398"	"3398"	"0.000"	"34.146"	"21"	"5"	"12"	"5"	"1"	"304"	"34.5"	"6.40"	"41.70"	"5"	"0"	"10321088.1875"	"9470851.515625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"3691"	"3691"	"0.000"	"34.084"	"27"	"5"	"9"	"5"	"1"	"299"	"33.3"	"4.87"	"42.87"	"5"	"0"	"26234985.25"	"23068629.4375"	"803613.0390625"	"507241.3671875"	"High"	"High"	"High"	"Peak Found"	""
"False"	"High"	"IsMasterProtein"	"2212"	"2212"	"0.000"	"34.019"	"14"	"5"	"13"	"5"	"1"	"552"	"59.6"	"6.06"	"40.44"	"5"	"0"	"48597394.359375"	"47078398.5"	"4512233.984375"	"4522935.3046875"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3139"	"3139"	"0.000"	"34.016"	"19"	"5"	"8"	"5"	"1"	"429"	"48.3"	"8.51"	"26.81"	"5"	"0"	"4330044.875"	"3282326.40625"	""	""	"High"	"High"	"Not Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"894"	"894"	"0.000"	"33.981"	"22"	"3"	"3"	"3"	"1"	"398"	"44.3"	"5.19"	"21.30"	"3"	"0"	"3028862.0625"	"4996762.46875"	"131387.546875"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1322"	"1322"	"0.000"	"33.918"	"17"	"6"	"14"	"6"	"1"	"582"	"63.3"	"4.93"	"57.25"	"6"	"0"	"27816143.5"	"19991704.75"	"464941.311523438"	"1330983.56640625"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"3258"	"3258"	"0.000"	"33.864"	"15"	"2"	"8"	"2"	"1"	"350"	"39.1"	"5.58"	"48.36"	"2"	"0"	"9069168.125"	"6828354.625"	"278136.0546875"	"207697.828125"	"High"	"High"	"High"	"High"	""
"False"	"High"	"IsMasterProtein"	"2507"	"2507"	"0.000"	"33.673"	"30"	"7"	"12"	"7"	"1"	"290"	"32.9"	"7.97"	"41.07"	"7"	"0"	"15660049.375"	"17011681.875"	"139612.078125"	""	"High"	"High"	"Peak Found"	"Not Found"	""
"False"	"High"	"IsMasterProtein"	"1810"	"1810"	"0.000"	"33.669"	"16"	"3"	"6"	"3"	"1"	"340"	"37.0"	"4.97"	"28.77"	"3"	"0"	"9864671.09375"	"8016253.921875"	"423266.46875"	"332587.625"	"High"	"High"	"High"	"Peak Found"	""
