gene_callers_id	source	accession	function	e_value
1938	NCBI_PGAP	WP_039227720.1	phosphotransferase	0
1939	NCBI_PGAP	WP_014949536.1	acyl-CoA thioesterase II (tesB)	0
1940	NCBI_PGAP	WP_014979334.1	gamma carbonic anhydrase family protein	0
1941	NCBI_PGAP	WP_061485901.1	alanine--glyoxylate aminotransferase family protein	0
1942	NCBI_PGAP	WP_061485902.1	SIMPL domain-containing protein	0
1943	NCBI_PGAP	WP_014949540.1	GAF domain-containing protein	0
1945	NCBI_PGAP	WP_014949542.1	RNA chaperone ProQ (proQ)	0
1946	NCBI_PGAP	WP_014949543.1	carboxy terminal-processing peptidase (prc)	0
1947	NCBI_PGAP	WP_014949544.1	sodium-dependent transporter	0
1948	NCBI_PGAP	WP_014979337.1	Na+/H+ antiporter NhaC (nhaC)	0
1949	NCBI_PGAP	WP_061485903.1	aminopeptidase N (pepN)	0
1950	NCBI_PGAP	WP_014949547.1	DUF2835 domain-containing protein	0
1951	NCBI_PGAP	WP_014949548.1	DUF1302 domain-containing protein	0
1952	NCBI_PGAP	WP_014949549.1	DUF1329 domain-containing protein	0
1954	NCBI_PGAP	WP_061485905.1	RND family transporter	0
1955	NCBI_PGAP	WP_014949552.1	NAD-glutamate dehydrogenase	0
1956	NCBI_PGAP	WP_061485906.1	quinone-dependent dihydroorotate dehydrogenase (pyrD)	0
1957	NCBI_PGAP	WP_061485907.1	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL (rlmKL)	0
1958	NCBI_PGAP	WP_061485908.1	glutaredoxin family protein	0
1959	NCBI_PGAP	WP_061485909.1	ABC transporter ATP-binding protein	0
1960	NCBI_PGAP	WP_014949557.1	DUF3466 family protein	0
1961	NCBI_PGAP	WP_014949558.1	ribosome modulation factor (rmf)	0
1962	NCBI_PGAP	WP_014949559.1	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase (fabA)	0
1964	NCBI_PGAP	WP_061485910.1	DASH family cryptochrome	0
1965	NCBI_PGAP	WP_061485911.1	deoxyribodipyrimidine photo-lyase	0
1966	NCBI_PGAP	WP_061485912.1	cryptochrome/photolyase family protein	0
1967	NCBI_PGAP	WP_014998419.1	DUF2256 domain-containing protein	0
1968	NCBI_PGAP	WP_061485913.1	DUF2254 domain-containing protein	0
1969	NCBI_PGAP	WP_061485914.1	MBL fold metallo-hydrolase	0
1971	NCBI_PGAP	WP_014976618.1	diacylglycerol kinase	0
1972	NCBI_PGAP	WP_014949582.1	universal stress protein	0
1973	NCBI_PGAP	WP_014949583.1	c-type cytochrome	0
1974	NCBI_PGAP	WP_039227671.1	FMN-binding glutamate synthase family protein	0
1975	NCBI_PGAP	WP_061485915.1	cation:proton antiporter	0
1976	NCBI_PGAP	WP_014949586.1	bacterioferritin (bfr)	0
1977	NCBI_PGAP	WP_014949587.1	bacterioferritin (bfr)	0
1979	NCBI_PGAP	WP_014949589.1	cytochrome-c oxidase, cbb3-type subunit I (ccoN)	0
1980	NCBI_PGAP	WP_014949590.1	cytochrome-c oxidase, cbb3-type subunit II (ccoO)	0
1981	NCBI_PGAP	WP_014949591.1	cbb3-type cytochrome c oxidase subunit 3	0
1982	NCBI_PGAP	WP_014949592.1	cytochrome-c oxidase, cbb3-type subunit III (ccoP)	0
1983	NCBI_PGAP	WP_061485916.1	FixH family protein	0
1984	NCBI_PGAP	WP_061485917.1	heavy metal translocating P-type ATPase	0
1985	NCBI_PGAP	WP_014949594.1	cbb3-type cytochrome oxidase assembly protein CcoS (ccoS)	0
1986	NCBI_PGAP	WP_061485918.1	sulfite exporter TauE/SafE family protein	0
1987	NCBI_PGAP	WP_014949596.1	fumarate/nitrate reduction transcriptional regulator Fnr (fnr)	0
1988	NCBI_PGAP	WP_061485919.1	universal stress protein UspE (uspE)	0
1989	NCBI_PGAP	WP_014949598.1	tRNA 2-thiocytidine(32) synthetase TtcA (ttcA)	0
1990	NCBI_PGAP	WP_014979378.1	patatin-like phospholipase family protein	0
1991	NCBI_PGAP	WP_061485920.1	DUF2987 domain-containing protein	0
1992	NCBI_PGAP	WP_014949601.1	glucosaminidase domain-containing protein	0
1993	NCBI_PGAP	WP_014949602.1	stress protein	0
1994	NCBI_PGAP	WP_014949603.1	LysE family transporter	0
1995	NCBI_PGAP	WP_061485921.1	NAD-dependent protein deacylase (cobB)	0
1996	NCBI_PGAP	WP_061485922.1	sulfurtransferase	0
1997	NCBI_PGAP	WP_014949606.1	thiol peroxidase (tpx)	0
1998	NCBI_PGAP	WP_014976631.1	DTW domain-containing protein	0
1999	NCBI_PGAP	WP_014949608.1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (pgsA)	0
2000	NCBI_PGAP	WP_039227661.1	excinuclease ABC subunit UvrC (uvrC)	0
2001	NCBI_PGAP	WP_014949610.1	UvrY/SirA/GacA family response regulator transcription factor (uvrY)	0
2002	NCBI_PGAP	WP_061485923.1	pirin family protein	0
2003	NCBI_PGAP	WP_061485924.1	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	0
2005	NCBI_PGAP	WP_061485925.1	dioxygenase	0
2006	NCBI_PGAP	WP_014949616.1	DoxX family protein	0
2007	NCBI_PGAP	WP_061485926.1	LysR family transcriptional regulator	0
2008	NCBI_PGAP	WP_061485927.1	DUF3360 family protein	0
2009	NCBI_PGAP	WP_014949619.1	Bax inhibitor-1/YccA family protein	0
2010	NCBI_PGAP	WP_014976653.1	sulfurtransferase complex subunit TusD (tusD)	0
2011	NCBI_PGAP	WP_061485928.1	DsrE family protein	0
2013	NCBI_PGAP	WP_014949623.1	TusE/DsrC/DsvC family sulfur relay protein	0
2014	NCBI_PGAP	WP_014979395.1	host attachment protein	0
2015	NCBI_PGAP	WP_039227653.1	SOS response-associated peptidase family protein	0
2016	NCBI_PGAP	WP_061485930.1	TonB-dependent receptor	0
2017	NCBI_PGAP	WP_061485931.1	serine--tRNA ligase (serS)	0
2018	NCBI_PGAP	WP_014949631.1	fluoride efflux transporter CrcB (crcB)	0
2019	NCBI_PGAP	WP_061485932.1	replication-associated recombination protein A	0
2020	NCBI_PGAP	WP_061485933.1	outer membrane lipoprotein chaperone LolA (lolA)	0
2021	NCBI_PGAP	WP_061485934.1	DNA translocase FtsK	0
2022	NCBI_PGAP	WP_014949635.1	leucine-responsive transcriptional regulator Lrp (lrp)	0
2023	NCBI_PGAP	WP_061485935.1	alanine dehydrogenase (ald)	0
2025	NCBI_PGAP	WP_039234640.1	orotidine-5'-phosphate decarboxylase (pyrF)	0
2026	NCBI_PGAP	WP_014949638.1	lipopolysaccharide assembly protein LapB (lapB)	0
2027	NCBI_PGAP	WP_014949639.1	DUF1049 domain-containing protein	0
2028	NCBI_PGAP	WP_014949640.1	PilZ domain-containing protein	0
2029	NCBI_PGAP	WP_061439274.1	group II intron reverse transcriptase/maturase (ltrA)	0
2030	NCBI_PGAP	WP_014949641.1	integration host factor subunit beta (ihfB)	0
2031	NCBI_PGAP	WP_014949642.1	30S ribosomal protein S1 (rpsA)	0
2032	NCBI_PGAP	WP_014976668.1	(d)CMP kinase (cmk)	0
2033	NCBI_PGAP	WP_014976669.1	3-phosphoshikimate 1-carboxyvinyltransferase (aroA)	0
2034	NCBI_PGAP	WP_014949645.1	3-phosphoserine/phosphohydroxythreonine transaminase (serC)	0
2035	NCBI_PGAP	WP_061485937.1	DNA topoisomerase (ATP-hydrolyzing) subunit A (gyrA)	0
2036	NCBI_PGAP	WP_014949647.1	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG (ubiG)	0
2037	NCBI_PGAP	WP_014949648.1	ribonucleoside-diphosphate reductase subunit alpha (nrdA)	0
2038	NCBI_PGAP	WP_014949649.1	ribonucleotide-diphosphate reductase subunit beta (nrdB)	0
2039	NCBI_PGAP	WP_061485938.1	2Fe-2S ferredoxin-like protein	0
2040	NCBI_PGAP	WP_061485939.1	SDR family oxidoreductase	0
2041	NCBI_PGAP	WP_014949652.1	DUF2164 domain-containing protein	0
2043	NCBI_PGAP	WP_061485940.1	NADH:flavin oxidoreductase	0
2044	NCBI_PGAP	WP_061485941.1	EAL domain-containing protein	0
2045	NCBI_PGAP	WP_061485942.1	diguanylate cyclase	0
2046	NCBI_PGAP	WP_061485943.1	DMT family transporter	0
2047	NCBI_PGAP	WP_014949658.1	phosphoribosylaminoimidazolesuccinocarboxamide synthase (purC)	0
2048	NCBI_PGAP	WP_014979413.1	outer membrane protein assembly factor BamC (bamC)	0
2049	NCBI_PGAP	WP_061485944.1	4-hydroxy-tetrahydrodipicolinate synthase	0
2050	NCBI_PGAP	WP_014976680.1	glycine cleavage system transcriptional repressor	0
2051	NCBI_PGAP	WP_014949662.1	thioredoxin-dependent thiol peroxidase (bcp)	0
2052	NCBI_PGAP	WP_061485945.1	AI-2E family transporter	0
2053	NCBI_PGAP	WP_061485946.1	M48 family metallopeptidase	0
2054	NCBI_PGAP	WP_061485947.1	TlpA family protein disulfide reductase	0
2055	NCBI_PGAP	WP_061485948.1	arsenate reductase (glutaredoxin) (arsC)	0
2056	NCBI_PGAP	WP_061485949.1	NAD(P)H:quinone oxidoreductase (wrbA)	0
2057	NCBI_PGAP	WP_039220793.1	DUF2069 domain-containing protein	0
2059	NCBI_PGAP	WP_061485951.1	DnaA regulatory inactivator Hda (hda)	0
2060	NCBI_PGAP	WP_061485952.1	DUF2066 domain-containing protein	0
2061	NCBI_PGAP	WP_014979423.1	phosphoribosylformylglycinamidine cyclo-ligase (purM)	0
2062	NCBI_PGAP	WP_014979424.1	phosphoribosylglycinamide formyltransferase (purN)	0
2063	NCBI_PGAP	WP_061485953.1	DUF3108 domain-containing protein	0
2064	NCBI_PGAP	WP_014976690.1	acyl-CoA dehydrogenase FadE	0
2065	NCBI_PGAP	WP_014976691.1	CAP domain-containing protein	0
2066	NCBI_PGAP	WP_014976692.1	response regulator transcription factor	0
2067	NCBI_PGAP	WP_014976693.1	carboxy-S-adenosyl-L-methionine synthase CmoA (cmoA)	0
2068	NCBI_PGAP	WP_014949679.1	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB (cmoB)	0
2069	NCBI_PGAP	WP_014976694.1	kinase	0
2070	NCBI_PGAP	WP_061485954.1	HAD-IIB family hydrolase	0
2071	NCBI_PGAP	WP_014949682.1	glycosyl transferase	0
2072	NCBI_PGAP	WP_061485955.1	alpha-amylase	0
2073	NCBI_PGAP	WP_061485956.1	phosphoglycolate phosphatase	0
2074	NCBI_PGAP	WP_061485957.1	molybdopterin molybdotransferase MoeA	0
2075	NCBI_PGAP	WP_061485958.1	MATE family efflux transporter	0
2076	NCBI_PGAP	WP_061485959.1	nucleotidyltransferase family protein	0
2077	NCBI_PGAP	WP_061485960.1	VWA domain-containing protein	0
2078	NCBI_PGAP	WP_039220753.1	MoxR family ATPase	0
2079	NCBI_PGAP	WP_061485961.1	cysteine synthase A (cysK)	0
2081	NCBI_PGAP	WP_061485962.1	tautomerase family protein	0
2082	NCBI_PGAP	WP_061485964.1	IS110 family transposase	0
2085	NCBI_PGAP	WP_061485967.1	IS110 family transposase	0
2088	NCBI_PGAP	WP_061485971.1	DUF393 domain-containing protein	0
2090	NCBI_PGAP	WP_061485972.1	DUF3291 domain-containing protein	0
2092	NCBI_PGAP	WP_061485974.1	alpha/beta hydrolase fold domain-containing protein	0
2093	NCBI_PGAP	WP_061485975.1	MmcQ/YjbR family DNA-binding protein	0
2094	NCBI_PGAP	WP_061485976.1	DUF3703 domain-containing protein	0
2095	NCBI_PGAP	WP_061485977.1	PhzF family phenazine biosynthesis protein	0
2096	NCBI_PGAP	WP_061485978.1	gamma-glutamyltransferase (ggt)	0
2097	NCBI_PGAP	WP_014949712.1	enoyl-CoA hydratase	0
2098	NCBI_PGAP	WP_061485979.1	rhombosortase (rrtA)	0
2099	NCBI_PGAP	WP_061485980.1	S9 family peptidase	0
2100	NCBI_PGAP	WP_014949715.1	glutathione peroxidase	0
2101	NCBI_PGAP	WP_061485981.1	NAD(P)H-dependent oxidoreductase	0
2102	NCBI_PGAP	WP_061485982.1	CHRD domain-containing protein	0
2103	NCBI_PGAP	WP_081106090.1	cystathionine gamma-synthase family protein	0
2104	NCBI_PGAP	WP_061485983.1	1-acyl-sn-glycerol-3-phosphate acyltransferase	0
2105	NCBI_PGAP	WP_061485984.1	NRDE family protein	0
2106	NCBI_PGAP	WP_014949721.1	aspartate/tyrosine/aromatic aminotransferase	0
2108	NCBI_PGAP	WP_061439020.1	IS4 family transposase	0
2109	NCBI_PGAP	WP_014949724.1	YaiI/YqxD family protein	0
2110	NCBI_PGAP	WP_014949725.1	SDR family oxidoreductase	0
2111	NCBI_PGAP	WP_061485985.1	SDR family oxidoreductase	0
2112	NCBI_PGAP	WP_061485986.1	acyl-CoA dehydrogenase	0
2113	NCBI_PGAP	WP_061485987.1	helix-turn-helix domain-containing protein	0
2114	NCBI_PGAP	WP_061485988.1	TonB-dependent receptor	0
2116	NCBI_PGAP	WP_081106091.1	S9 family peptidase	0
2117	NCBI_PGAP	WP_061485989.1	efflux RND transporter permease subunit	0
2118	NCBI_PGAP	WP_014949732.1	efflux RND transporter periplasmic adaptor subunit	0
2119	NCBI_PGAP	WP_014949733.1	isoamylase early set domain-containing protein	0
2120	NCBI_PGAP	WP_014976738.1	electron transfer flavoprotein subunit alpha	0
2121	NCBI_PGAP	WP_061485990.1	electron transfer flavoprotein subunit beta/FixAfamily protein	0
2122	NCBI_PGAP	WP_061485991.1	electron transfer flavoprotein-ubiquinone oxidoreductase	0
2123	NCBI_PGAP	WP_061485992.1	H-NS histone family protein	0
2124	NCBI_PGAP	WP_061485993.1	alpha/beta fold hydrolase	0
2125	NCBI_PGAP	WP_012519093.1	DUF2788 domain-containing protein	0
2126	NCBI_PGAP	WP_014949739.1	flavodoxin FldA (fldA)	0
2127	NCBI_PGAP	WP_061485994.1	methyl-accepting chemotaxis protein	0
2128	NCBI_PGAP	WP_014949741.1	ferric iron uptake transcriptional regulator (fur)	0
2129	NCBI_PGAP	WP_061485995.1	D-amino acid aminotransferase	0
2130	NCBI_PGAP	WP_061485996.1	biotin-dependent carboxyltransferase	0
2131	NCBI_PGAP	WP_061485997.1	5-oxoprolinase subunit PxpB (pxpB)	0
2132	NCBI_PGAP	WP_061485998.1	5-oxoprolinase subunit PxpA	0
2134	NCBI_PGAP	WP_014949747.1	OsmC family protein	0
2135	NCBI_PGAP	WP_039225481.1	efflux RND transporter periplasmic adaptor subunit	0
2136	NCBI_PGAP	WP_061486000.1	efflux RND transporter permease subunit	0
2137	NCBI_PGAP	WP_081106092.1	efflux RND transporter permease subunit	0
2138	NCBI_PGAP	WP_014949750.1	DUF3718 domain-containing protein	0
2139	NCBI_PGAP	WP_014949751.1	DUF2189 domain-containing protein	0
2140	NCBI_PGAP	WP_014976750.1	pyridoxal phosphate-dependent aminotransferase	0
2141	NCBI_PGAP	WP_012519109.1	5'-deoxynucleotidase (yfbR)	0
2142	NCBI_PGAP	WP_061486001.1	deoxyguanosinetriphosphate triphosphohydrolase family protein	0
2143	NCBI_PGAP	WP_061486002.1	protein-methionine-sulfoxide reductase catalyticsubunit MsrP (msrP)	0
2144	NCBI_PGAP	WP_014949755.1	sulfoxide reductase heme-binding subunit YedZ	0
2145	NCBI_PGAP	WP_014976753.1	DedA family protein	0
2147	NCBI_PGAP	WP_061486003.1	SEC-C domain-containing protein	0
2148	NCBI_PGAP	WP_080589184.1	alpha-amylase family protein	0
2149	NCBI_PGAP	WP_061486004.1	NADPH:quinone oxidoreductase family protein	0
2150	NCBI_PGAP	WP_061486005.1	phosphotransferase family protein	0
2151	NCBI_PGAP	WP_014949762.1	acyl-CoA dehydrogenase family protein	0
2152	NCBI_PGAP	WP_039216471.1	histidine phosphatase family protein	0
2153	NCBI_PGAP	WP_061486006.1	TonB-dependent receptor	0
2154	NCBI_PGAP	WP_039225462.1	XdhC family protein	0
2155	NCBI_PGAP	WP_061486007.1	DsbA family oxidoreductase	0
2156	NCBI_PGAP	WP_061486008.1	SGNH/GDSL hydrolase family protein	0
2157	NCBI_PGAP	WP_061486009.1	oxygen-independent coproporphyrinogen III oxidase (hemN)	0
2158	NCBI_PGAP	WP_061486010.1	ATP-binding cassette domain-containing protein	0
2159	NCBI_PGAP	WP_061486011.1	molybdate ABC transporter permease subunit (modB)	0
2160	NCBI_PGAP	WP_061486012.1	molybdate ABC transporter substrate-binding protein (modA)	0
2161	NCBI_PGAP	WP_014949772.1	molybdenum cofactor biosynthesis protein MoaE	0
2162	NCBI_PGAP	WP_061095255.1	MoaD family protein	0
2163	NCBI_PGAP	WP_014949774.1	cyclic pyranopterin monophosphate synthase MoaC (moaC)	0
2164	NCBI_PGAP	WP_014949775.1	molybdenum cofactor biosynthesis protein B (moaB)	0
2165	NCBI_PGAP	WP_061486013.1	HesA/MoeB/ThiF family protein	0
2166	NCBI_PGAP	WP_061095258.1	succinylglutamate desuccinylase/aspartoacylase family protein	0
2168	NCBI_PGAP	WP_081106140.1	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	0
2169	NCBI_PGAP	WP_014976775.1	Lrp/AsnC family transcriptional regulator	0
2171	NCBI_PGAP	WP_061486017.1	zinc-dependent metalloprotease	0
2172	NCBI_PGAP	WP_061486018.1	tRNA 5-hydroxyuridine modification protein YegQ	0
2173	NCBI_PGAP	WP_014976780.1	YfhL family 4Fe-4S dicluster ferredoxin	0
2174	NCBI_PGAP	WP_061486975.1	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	0
2175	NCBI_PGAP	WP_061486019.1	saccharopine dehydrogenase NADP-binding domain-containing protein	0
2176	NCBI_PGAP	WP_061486020.1	histidinol-phosphate aminotransferase family protein	0
2177	NCBI_PGAP	WP_014976784.1	Rho termination factor N-terminal domain-containing protein	0
2178	NCBI_PGAP	WP_014949789.1	DUF1852 domain-containing protein	0
2179	NCBI_PGAP	WP_014949790.1	methionine synthase	0
2180	NCBI_PGAP	WP_014949791.1	TonB-dependent receptor	0
2181	NCBI_PGAP	WP_061486021.1	effector binding domain-containing protein	0
2182	NCBI_PGAP	WP_061486022.1	class I SAM-dependent methyltransferase	0
2183	NCBI_PGAP	WP_061486023.1	MBL fold metallo-hydrolase	0
2184	NCBI_PGAP	WP_014949793.1	DMT family transporter	0
2185	NCBI_PGAP	WP_061484806.1	IS110 family transposase	0
2186	NCBI_PGAP	WP_014949794.1	DUF2945 domain-containing protein	0
2187	NCBI_PGAP	WP_061486976.1	DNA-3-methyladenine glycosylase	0
2189	NCBI_PGAP	WP_014976792.1	VOC family protein	0
2190	NCBI_PGAP	WP_061486024.1	LysE family translocator	0
2191	NCBI_PGAP	WP_061486025.1	PLP-dependent aminotransferase family protein	0
2193	NCBI_PGAP	WP_061439020.1	IS4 family transposase	0
2194	NCBI_PGAP	WP_061486026.1	exodeoxyribonuclease V subunit alpha (recD)	0
2195	NCBI_PGAP	WP_061486027.1	exodeoxyribonuclease V subunit beta (recB)	0
2196	NCBI_PGAP	WP_061486028.1	exodeoxyribonuclease V subunit gamma (recC)	0
2197	NCBI_PGAP	WP_014949805.1	dUTP diphosphatase	0
2198	NCBI_PGAP	WP_014949806.1	AMP-binding protein	0
2200	NCBI_PGAP	WP_061486029.1	EAL domain-containing protein	0
2201	NCBI_PGAP	WP_081106094.1	ribonuclease J	0
2202	NCBI_PGAP	WP_014949810.1	DUF2789 domain-containing protein	0
2203	NCBI_PGAP	WP_014949811.1	DUF2750 domain-containing protein	0
2204	NCBI_PGAP	WP_049587635.1	LysR family transcriptional regulator	0
2205	NCBI_PGAP	WP_049587633.1	DUF413 domain-containing protein	0
2206	NCBI_PGAP	WP_061486030.1	PRC-barrel domain-containing protein	0
2207	NCBI_PGAP	WP_053103822.1	helix-turn-helix transcriptional regulator	0
2209	NCBI_PGAP	WP_049587627.1	LysR family transcriptional regulator	0
2210	NCBI_PGAP	WP_061486031.1	exopolysaccharide biosynthesis protein	0
2211	NCBI_PGAP	WP_014949820.1	sigma-54-dependent Fis family transcriptional regulator	0
2213	NCBI_PGAP	WP_061486032.1	sensor histidine kinase	0
2214	NCBI_PGAP	WP_014949823.1	response regulator	0
2215	NCBI_PGAP	WP_014949824.1	response regulator	0
2221	NCBI_PGAP	WP_061486033.1	DUF2490 domain-containing protein	0
2222	NCBI_PGAP	WP_014949832.1	DUF1328 domain-containing protein	0
2225	NCBI_PGAP	WP_061486035.1	DUF349 domain-containing protein	0
2226	NCBI_PGAP	WP_014949836.1	DUF1315 family protein	0
2227	NCBI_PGAP	WP_014949837.1	zinc ribbon domain-containing protein	0
2228	NCBI_PGAP	WP_014949838.1	AGCS family amino acid carrier protein	0
2229	NCBI_PGAP	WP_039225346.1	carboxypeptidase family protein	0
2230	NCBI_PGAP	WP_014949840.1	glyceraldehyde-3-phosphate dehydrogenase	0
2231	NCBI_PGAP	WP_061486036.1	DUF2989 domain-containing protein	0
2232	NCBI_PGAP	WP_014949842.1	peptide-methionine (R)-S-oxide reductase MsrB (msrB)	0
2233	NCBI_PGAP	WP_014976813.1	NADP-dependent phosphogluconate dehydrogenase (gndA)	0
2234	NCBI_PGAP	WP_081106095.1	glycogen debranching protein GlgX (glgX)	0
2235	NCBI_PGAP	WP_061486037.1	1,4-alpha-glucan branching protein GlgB (glgB)	0
2236	NCBI_PGAP	WP_039234854.1	4-alpha-glucanotransferase (malQ)	0
2237	NCBI_PGAP	WP_014976817.1	type I glyceraldehyde-3-phosphate dehydrogenase (gap)	0
2238	NCBI_PGAP	WP_061486038.1	D-hexose-6-phosphate mutarotase	0
2239	NCBI_PGAP	WP_014949849.1	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	0
2240	NCBI_PGAP	WP_014949850.1	glucokinase	0
2241	NCBI_PGAP	WP_014949851.1	phosphogluconate dehydratase	0
2242	NCBI_PGAP	WP_061486039.1	6-phosphogluconolactonase (pgl)	0
2243	NCBI_PGAP	WP_014949853.1	glucose-6-phosphate dehydrogenase (zwf)	0
2244	NCBI_PGAP	WP_014949854.1	MurR/RpiR family transcriptional regulator	0
2245	NCBI_PGAP	WP_014949855.1	pyruvate kinase (pyk)	0
2246	NCBI_PGAP	WP_061485840.1	IS21 family transposase	0
2247	NCBI_PGAP	WP_061485839.1	ATP-binding protein	0
2248	NCBI_PGAP	WP_061486040.1	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	0
2250	NCBI_PGAP	WP_061486041.1	putative DNA modification/repair radical SAM protein	0
2251	NCBI_PGAP	WP_014976822.1	TIGR03915 family putative DNA repair protein	0
2252	NCBI_PGAP	WP_014949860.1	BON domain-containing protein	0
2253	NCBI_PGAP	WP_014979601.1	endonuclease/exonuclease/phosphatase family protein	0
2255	NCBI_PGAP	WP_014949863.1	glycosyl transferase family 2	0
2256	NCBI_PGAP	WP_014949864.1	YqcI/YcgG family protein	0
2257	NCBI_PGAP	WP_014976827.1	urea carboxylase-associated family protein	0
2259	NCBI_PGAP	WP_061486042.1	DUF839 domain-containing protein	0
2260	NCBI_PGAP	WP_061486043.1	DUF4861 family protein	0
2261	NCBI_PGAP	WP_014976831.1	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD (kduD)	0
2262	NCBI_PGAP	WP_061486980.1	5-dehydro-4-deoxy-D-glucuronate isomerase (kduI)	0
2263	NCBI_PGAP	WP_061486981.1	TRAP transporter substrate-binding protein	0
2264	NCBI_PGAP	WP_061486044.1	TRAP transporter small permease	0
2265	NCBI_PGAP	WP_014949873.1	TRAP transporter large permease	0
2266	NCBI_PGAP	WP_014949874.1	LacI family DNA-binding transcriptional regulator	0
2267	NCBI_PGAP	WP_061486045.1	altronate dehydratase	0
2268	NCBI_PGAP	WP_039225321.1	glucuronate isomerase (uxaC)	0
2269	NCBI_PGAP	WP_061486046.1	mannitol dehydrogenase family protein	0
2270	NCBI_PGAP	WP_014976837.1	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase (eda)	0
2271	NCBI_PGAP	WP_061486047.1	sugar kinase	0
2272	NCBI_PGAP	WP_061486048.1	rhamnogalacturonan acetylesterase	0
2273	NCBI_PGAP	WP_061486049.1	TonB-dependent receptor	0
2274	NCBI_PGAP	WP_014949883.1	glycoside hydrolase family 88 protein	0
2275	NCBI_PGAP	WP_061486050.1	glycoside hydrolase family 28 protein	0
2276	NCBI_PGAP	WP_061486051.1	pectin esterase	0
2277	NCBI_PGAP	WP_061486052.1	response regulator	0
2278	NCBI_PGAP	WP_039225312.1	WYL domain-containing protein	0
2279	NCBI_PGAP	WP_061486053.1	PEP-CTERM sorting domain-containing protein	0
2280	NCBI_PGAP	WP_061486054.1	ExeM/NucH family extracellular endonuclease	0
2281	NCBI_PGAP	WP_081106097.1	M1 family metallopeptidase	0
2282	NCBI_PGAP	WP_061486055.1	Cache 3/Cache 2 fusion domain-containing protein	0
2284	NCBI_PGAP	WP_014949893.1	phosphate ABC transporter substrate-binding protein	0
2285	NCBI_PGAP	WP_014949894.1	LysR family transcriptional regulator	0
2286	NCBI_PGAP	WP_061486056.1	type 1 glutamine amidotransferase domain-containing protein	0
2287	NCBI_PGAP	WP_014976852.1	iron-containing alcohol dehydrogenase	0
2288	NCBI_PGAP	WP_014949897.1	NADH:flavin oxidoreductase/NADH oxidase	0
2289	NCBI_PGAP	WP_061486057.1	bifunctional diguanylate cyclase/phosphodiesterase	0
2290	NCBI_PGAP	WP_014949899.1	nitroreductase	0
2291	NCBI_PGAP	WP_041693780.1	catalase	0
2292	NCBI_PGAP	WP_014949901.1	DUF3369 domain-containing protein	0
2293	NCBI_PGAP	WP_014976856.1	GAF domain-containing sensor histidine kinase	0
2294	NCBI_PGAP	WP_061486058.1	alpha/beta hydrolase	0
2295	NCBI_PGAP	WP_061486059.1	helix-turn-helix domain-containing protein	0
2296	NCBI_PGAP	WP_049586902.1	carboxymuconolactone decarboxylase family protein	0
2297	NCBI_PGAP	WP_014976860.1	YrhK family protein	0
2298	NCBI_PGAP	WP_158511555.1	tyrosine-type recombinase/integrase	0
2299	NCBI_PGAP	WP_061486061.1	transposase	0
2300	NCBI_PGAP	WP_012518757.1	IS66 family insertion sequence element accessoryprotein TnpB (tnpB)	0
2301	NCBI_PGAP	WP_061486062.1	IS66 family transposase	0
2307	NCBI_PGAP	WP_061486067.1	recombinase family protein	0
2309	NCBI_PGAP	WP_023559752.1	DUF4041 domain-containing protein	0
2311	NCBI_PGAP	WP_049586886.1	AraC family transcriptional regulator	0
2312	NCBI_PGAP	WP_061486068.1	SLC13/DASS family transporter	0
2313	NCBI_PGAP	WP_014979644.1	dCTP deaminase (dcd)	0
2314	NCBI_PGAP	WP_061486069.1	iron-sulfur cluster carrier protein ApbC (apbC)	0
2315	NCBI_PGAP	WP_014976866.1	methionine--tRNA ligase (metG)	0
2316	NCBI_PGAP	WP_061486070.1	mechanosensitive ion channel	0
2317	NCBI_PGAP	WP_014949915.1	methyltransferase domain-containing protein	0
2318	NCBI_PGAP	WP_014949916.1	hydroxyacylglutathione hydrolase (gloB)	0
2319	NCBI_PGAP	WP_061486071.1	LysM peptidoglycan-binding domain-containing protein	0
2322	NCBI_PGAP	WP_014949919.1	Lrp/AsnC family transcriptional regulator	0
2323	NCBI_PGAP	WP_061486073.1	arginine N-succinyltransferase	0
2324	NCBI_PGAP	WP_061486074.1	cysteine--tRNA ligase	0
2325	NCBI_PGAP	WP_014949922.1	peptidyl-prolyl cis-trans isomerase	0
