gene_callers_id	source	accession	function	e_value
1958	NCBI_PGAP	WP_049588203.1	tyrosine-type recombinase/integrase	0
1960	NCBI_PGAP	WP_014976618.1	diacylglycerol kinase	0
1961	NCBI_PGAP	WP_014949582.1	universal stress protein	0
1963	NCBI_PGAP	WP_049588207.1	FMN-binding glutamate synthase family protein	0
1964	NCBI_PGAP	WP_049588210.1	cation:proton antiporter	0
1965	NCBI_PGAP	WP_014949586.1	bacterioferritin (bfr)	0
1966	NCBI_PGAP	WP_014949587.1	bacterioferritin (bfr)	0
1968	NCBI_PGAP	WP_049588214.1	cytochrome-c oxidase, cbb3-type subunit I (ccoN)	0
1969	NCBI_PGAP	WP_014979357.1	cytochrome-c oxidase, cbb3-type subunit II (ccoO)	0
1970	NCBI_PGAP	WP_014949591.1	cbb3-type cytochrome c oxidase subunit 3	0
1971	NCBI_PGAP	WP_039220102.1	cytochrome-c oxidase, cbb3-type subunit III (ccoP)	0
1972	NCBI_PGAP	WP_049588215.1	FixH family protein	0
1973	NCBI_PGAP	WP_049588217.1	heavy metal translocating P-type ATPase	0
1974	NCBI_PGAP	WP_014949594.1	cbb3-type cytochrome oxidase assembly protein CcoS (ccoS)	0
1975	NCBI_PGAP	WP_049588218.1	sulfite exporter TauE/SafE family protein	0
1976	NCBI_PGAP	WP_014949596.1	fumarate/nitrate reduction transcriptional regulator Fnr (fnr)	0
1977	NCBI_PGAP	WP_014949597.1	universal stress protein UspE (uspE)	0
1978	NCBI_PGAP	WP_014949598.1	tRNA 2-thiocytidine(32) synthetase TtcA (ttcA)	0
1979	NCBI_PGAP	WP_014979378.1	patatin-like phospholipase family protein	0
1980	NCBI_PGAP	WP_014976627.1	DUF2987 domain-containing protein	0
1981	NCBI_PGAP	WP_049588219.1	glucosaminidase domain-containing protein	0
1982	NCBI_PGAP	WP_014949602.1	stress protein	0
1983	NCBI_PGAP	WP_014949603.1	LysE family transporter	0
1984	NCBI_PGAP	WP_049588221.1	NAD-dependent protein deacylase (cobB)	0
1985	NCBI_PGAP	WP_049588222.1	sulfurtransferase	0
1986	NCBI_PGAP	WP_014949606.1	thiol peroxidase	0
1987	NCBI_PGAP	WP_014976631.1	DTW domain-containing protein	0
1988	NCBI_PGAP	WP_049588224.1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (pgsA)	0
1989	NCBI_PGAP	WP_049588225.1	excinuclease ABC subunit UvrC (uvrC)	0
1990	NCBI_PGAP	WP_049588227.1	UvrY/SirA/GacA family response regulator transcription factor (uvrY)	0
1991	NCBI_PGAP	WP_049588228.1	pirin family protein	0
1992	NCBI_PGAP	WP_049588230.1	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	0
1994	NCBI_PGAP	WP_049588233.1	dioxygenase	0
1995	NCBI_PGAP	WP_039234693.1	DoxX family protein	0
1996	NCBI_PGAP	WP_049588235.1	LysR family transcriptional regulator	0
1997	NCBI_PGAP	WP_014949618.1	DUF3360 family protein	0
1998	NCBI_PGAP	WP_014949619.1	Bax inhibitor-1/YccA family protein	0
1999	NCBI_PGAP	WP_049588237.1	sulfurtransferase complex subunit TusD (tusD)	0
2000	NCBI_PGAP	WP_014949621.1	DsrE family protein	0
2002	NCBI_PGAP	WP_014949623.1	TusE/DsrC/DsvC family sulfur relay protein (tusE)	0
2003	NCBI_PGAP	WP_014979395.1	host attachment protein	0
2004	NCBI_PGAP	WP_049588240.1	SOS response-associated peptidase family protein	0
2005	NCBI_PGAP	WP_049588242.1	TonB-dependent receptor	0
2006	NCBI_PGAP	WP_014949630.1	serine--tRNA ligase (serS)	0
2007	NCBI_PGAP	WP_014949631.1	fluoride efflux transporter CrcB (crcB)	0
2008	NCBI_PGAP	WP_049588671.1	replication-associated recombination protein A	0
2009	NCBI_PGAP	WP_049588670.1	outer membrane lipoprotein chaperone LolA (lolA)	0
2010	NCBI_PGAP	WP_049588669.1	DNA translocase FtsK	0
2011	NCBI_PGAP	WP_014949635.1	leucine-responsive transcriptional regulator Lrp (lrp)	0
2012	NCBI_PGAP	WP_049588668.1	alanine dehydrogenase (ald)	0
2013	NCBI_PGAP	WP_039234640.1	orotidine-5'-phosphate decarboxylase (pyrF)	0
2014	NCBI_PGAP	WP_049588667.1	lipopolysaccharide assembly protein LapB (lapB)	0
2015	NCBI_PGAP	WP_014949639.1	DUF1049 domain-containing protein	0
2016	NCBI_PGAP	WP_049588666.1	PilZ domain-containing protein	0
2017	NCBI_PGAP	WP_014949641.1	integration host factor subunit beta (ihfB)	0
2018	NCBI_PGAP	WP_014949642.1	30S ribosomal protein S1 (rpsA)	0
2019	NCBI_PGAP	WP_014976668.1	(d)CMP kinase	0
2020	NCBI_PGAP	WP_049588672.1	3-phosphoshikimate 1-carboxyvinyltransferase (aroA)	0
2021	NCBI_PGAP	WP_049588665.1	3-phosphoserine/phosphohydroxythreonine transaminase (serC)	0
2022	NCBI_PGAP	WP_014949646.1	DNA topoisomerase (ATP-hydrolyzing) subunit A (gyrA)	0
2023	NCBI_PGAP	WP_014949647.1	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG (ubiG)	0
2024	NCBI_PGAP	WP_014949648.1	ribonucleoside-diphosphate reductase subunit alpha (nrdA)	0
2025	NCBI_PGAP	WP_014949649.1	ribonucleotide-diphosphate reductase subunit beta (nrdB)	0
2026	NCBI_PGAP	WP_014949650.1	2Fe-2S ferredoxin-like protein	0
2027	NCBI_PGAP	WP_049588664.1	SDR family oxidoreductase	0
2028	NCBI_PGAP	WP_014949652.1	DUF2164 domain-containing protein	0
2030	NCBI_PGAP	WP_014949654.1	NADH:flavin oxidoreductase	0
2031	NCBI_PGAP	WP_049588662.1	EAL domain-containing protein	0
2032	NCBI_PGAP	WP_049588661.1	DMT family transporter	0
2033	NCBI_PGAP	WP_014949658.1	phosphoribosylaminoimidazolesuccinocarboxamide synthase (purC)	0
2034	NCBI_PGAP	WP_049588660.1	outer membrane protein assembly factor BamC (bamC)	0
2035	NCBI_PGAP	WP_014949660.1	4-hydroxy-tetrahydrodipicolinate synthase	0
2036	NCBI_PGAP	WP_014976680.1	glycine cleavage system transcriptional repressor	0
2037	NCBI_PGAP	WP_014949662.1	thioredoxin-dependent thiol peroxidase	0
2038	NCBI_PGAP	WP_014949663.1	AI-2E family transporter	0
2039	NCBI_PGAP	WP_014949664.1	M48 family metallopeptidase	0
2040	NCBI_PGAP	WP_049588882.1	TlpA family protein disulfide reductase	0
2041	NCBI_PGAP	WP_049588881.1	arsenate reductase (glutaredoxin) (arsC)	0
2042	NCBI_PGAP	WP_049588880.1	NAD(P)H:quinone oxidoreductase (wrbA)	0
2043	NCBI_PGAP	WP_049588879.1	DUF2069 domain-containing protein	0
2045	NCBI_PGAP	WP_049588877.1	DnaA regulatory inactivator Hda (hda)	0
2046	NCBI_PGAP	WP_049588876.1	DUF2066 domain-containing protein	0
2047	NCBI_PGAP	WP_014976688.1	phosphoribosylformylglycinamidine cyclo-ligase (purM)	0
2048	NCBI_PGAP	WP_014979424.1	phosphoribosylglycinamide formyltransferase (purN)	0
2049	NCBI_PGAP	WP_049588875.1	DUF3108 domain-containing protein	0
2050	NCBI_PGAP	WP_014976690.1	acyl-CoA dehydrogenase FadE	0
2051	NCBI_PGAP	WP_049588874.1	CAP domain-containing protein	0
2052	NCBI_PGAP	WP_014976692.1	response regulator transcription factor	0
2053	NCBI_PGAP	WP_014976693.1	carboxy-S-adenosyl-L-methionine synthase CmoA (cmoA)	0
2054	NCBI_PGAP	WP_049588873.1	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB (cmoB)	0
2055	NCBI_PGAP	WP_049588872.1	kinase	0
2056	NCBI_PGAP	WP_014949681.1	HAD-IIB family hydrolase	0
2057	NCBI_PGAP	WP_014949682.1	glycosyl transferase	0
2058	NCBI_PGAP	WP_049588871.1	alpha-amylase	0
2059	NCBI_PGAP	WP_049588870.1	phosphoglycolate phosphatase	0
2060	NCBI_PGAP	WP_049588869.1	molybdopterin molybdotransferase MoeA	0
2061	NCBI_PGAP	WP_049588868.1	MATE family efflux transporter	0
2062	NCBI_PGAP	WP_049588867.1	nucleotidyltransferase family protein	0
2063	NCBI_PGAP	WP_039227619.1	VWA domain-containing protein	0
2064	NCBI_PGAP	WP_039220753.1	MoxR family ATPase	0
2065	NCBI_PGAP	WP_049588866.1	cysteine synthase A (cysK)	0
2066	NCBI_PGAP	WP_049588865.1	lipoprotein	0
2067	NCBI_PGAP	WP_156080649.1	group II intron reverse transcriptase/maturase (ltrA)	0
2072	NCBI_PGAP	WP_049588965.1	addiction module protein	0
2073	NCBI_PGAP	WP_049588964.1	type II toxin-antitoxin system RelE/ParE family toxin	0
2075	NCBI_PGAP	WP_049588961.1	DUF393 domain-containing protein	0
2077	NCBI_PGAP	WP_049588960.1	DUF3291 domain-containing protein	0
2079	NCBI_PGAP	WP_049588958.1	alpha/beta hydrolase fold domain-containing protein	0
2080	NCBI_PGAP	WP_049588957.1	MmcQ/YjbR family DNA-binding protein	0
2081	NCBI_PGAP	WP_049588956.1	DUF3703 domain-containing protein	0
2082	NCBI_PGAP	WP_049588955.1	PhzF family phenazine biosynthesis protein	0
2083	NCBI_PGAP	WP_014976719.1	gamma-glutamyltransferase (ggt)	0
2084	NCBI_PGAP	WP_049588954.1	enoyl-CoA hydratase	0
2085	NCBI_PGAP	WP_014949713.1	rhombosortase (rrtA)	0
2086	NCBI_PGAP	WP_049588953.1	S9 family peptidase	0
2087	NCBI_PGAP	WP_014949715.1	glutathione peroxidase	0
2088	NCBI_PGAP	WP_014949716.1	NAD(P)H-dependent oxidoreductase	0
2089	NCBI_PGAP	WP_049588952.1	CHRD domain-containing protein	0
2090	NCBI_PGAP	WP_041693510.1	cystathionine gamma-synthase family protein	0
2091	NCBI_PGAP	WP_049588951.1	1-acyl-sn-glycerol-3-phosphate acyltransferase	0
2092	NCBI_PGAP	WP_049588950.1	NRDE family protein	0
2093	NCBI_PGAP	WP_014949721.1	aspartate/tyrosine/aromatic aminotransferase	0
2094	NCBI_PGAP	WP_049588949.1	S46 family peptidase	0
2095	NCBI_PGAP	WP_156080651.1	IS4 family transposase	0
2096	NCBI_PGAP	WP_156080652.1	IS4 family transposase	0
2097	NCBI_PGAP	WP_049589157.1	YaiI/YqxD family protein	0
2098	NCBI_PGAP	WP_014949725.1	SDR family oxidoreductase	0
2099	NCBI_PGAP	WP_049589159.1	SDR family oxidoreductase	0
2100	NCBI_PGAP	WP_049589161.1	acyl-CoA dehydrogenase	0
2101	NCBI_PGAP	WP_049589163.1	helix-turn-helix domain-containing protein	0
2102	NCBI_PGAP	WP_049589165.1	TonB-dependent receptor	0
2104	NCBI_PGAP	WP_080986410.1	S9 family peptidase	0
2105	NCBI_PGAP	WP_049587288.1	efflux RND transporter permease subunit	0
2106	NCBI_PGAP	WP_049587287.1	efflux RND transporter periplasmic adaptor subunit	0
2107	NCBI_PGAP	WP_014949733.1	isoamylase early set domain-containing protein	0
2108	NCBI_PGAP	WP_014976738.1	electron transfer flavoprotein subunit alpha	0
2109	NCBI_PGAP	WP_014949735.1	electron transfer flavoprotein subunit beta/FixAfamily protein	0
2110	NCBI_PGAP	WP_014976739.1	electron transfer flavoprotein-ubiquinone oxidoreductase	0
2111	NCBI_PGAP	WP_014949737.1	H-NS histone family protein	0
2112	NCBI_PGAP	WP_014976740.1	alpha/beta fold hydrolase	0
2113	NCBI_PGAP	WP_012519093.1	DUF2788 domain-containing protein	0
2114	NCBI_PGAP	WP_014949739.1	flavodoxin FldA (fldA)	0
2115	NCBI_PGAP	WP_049587285.1	methyl-accepting chemotaxis protein	0
2116	NCBI_PGAP	WP_014949741.1	ferric iron uptake transcriptional regulator (fur)	0
2117	NCBI_PGAP	WP_049587284.1	D-amino acid aminotransferase	0
2118	NCBI_PGAP	WP_049587283.1	biotin-dependent carboxyltransferase family protein	0
2119	NCBI_PGAP	WP_049587281.1	allophanate hydrolase subunit 1	0
2120	NCBI_PGAP	WP_049587280.1	5-oxoprolinase subunit PxpA (pxpA)	0
2122	NCBI_PGAP	WP_014949747.1	OsmC family protein	0
2123	NCBI_PGAP	WP_049587276.1	efflux RND transporter periplasmic adaptor subunit	0
2124	NCBI_PGAP	WP_049587274.1	efflux RND transporter permease subunit	0
2125	NCBI_PGAP	WP_080986409.1	efflux RND transporter permease subunit	0
2126	NCBI_PGAP	WP_014949750.1	DUF3718 domain-containing protein	0
2127	NCBI_PGAP	WP_049587272.1	DUF2189 domain-containing protein	0
2128	NCBI_PGAP	WP_049587271.1	pyridoxal phosphate-dependent aminotransferase	0
2129	NCBI_PGAP	WP_012519109.1	5'-deoxynucleotidase	0
2130	NCBI_PGAP	WP_049587269.1	deoxyguanosinetriphosphate triphosphohydrolase family protein (dgt)	0
2131	NCBI_PGAP	WP_049587267.1	protein-methionine-sulfoxide reductase catalyticsubunit MsrP (msrP)	0
2132	NCBI_PGAP	WP_049587266.1	sulfoxide reductase heme-binding subunit YedZ	0
2133	NCBI_PGAP	WP_039225474.1	DedA family protein	0
2135	NCBI_PGAP	WP_049587263.1	SEC-C domain-containing protein	0
2136	NCBI_PGAP	WP_080986408.1	alpha-amylase family protein	0
2137	NCBI_PGAP	WP_014949760.1	NADPH:quinone oxidoreductase family protein	0
2138	NCBI_PGAP	WP_053103816.1	phosphotransferase family protein	0
2139	NCBI_PGAP	WP_049587262.1	acyl-CoA dehydrogenase family protein	0
2140	NCBI_PGAP	WP_049587261.1	histidine phosphatase family protein	0
2141	NCBI_PGAP	WP_049587259.1	TonB-dependent receptor	0
2142	NCBI_PGAP	WP_049587256.1	XdhC family protein	0
2143	NCBI_PGAP	WP_049587254.1	DsbA family oxidoreductase	0
2144	NCBI_PGAP	WP_049587253.1	SGNH/GDSL hydrolase family protein	0
2145	NCBI_PGAP	WP_049587251.1	oxygen-independent coproporphyrinogen III oxidase (hemN)	0
2146	NCBI_PGAP	WP_049587250.1	ATP-binding cassette domain-containing protein	0
2147	NCBI_PGAP	WP_049587249.1	molybdate ABC transporter permease subunit (modB)	0
2148	NCBI_PGAP	WP_049587247.1	molybdate ABC transporter substrate-binding protein (modA)	0
2149	NCBI_PGAP	WP_049587246.1	molybdenum cofactor biosynthesis protein MoaE	0
2150	NCBI_PGAP	WP_049587245.1	MoaD family protein	0
2151	NCBI_PGAP	WP_049587244.1	cyclic pyranopterin monophosphate synthase MoaC (moaC)	0
2152	NCBI_PGAP	WP_152910878.1	molybdenum cofactor biosynthesis protein B (moaB)	0
2153	NCBI_PGAP	WP_049587243.1	HesA/MoeB/ThiF family protein	0
2154	NCBI_PGAP	WP_049587241.1	succinylglutamate desuccinylase/aspartoacylase family protein	0
2155	NCBI_PGAP	WP_049587239.1	PaaI family thioesterase	0
2156	NCBI_PGAP	WP_049587238.1	zinc-dependent alcohol dehydrogenase family protein	0
2157	NCBI_PGAP	WP_049587236.1	zinc-dependent alcohol dehydrogenase family protein	0
2158	NCBI_PGAP	WP_049587234.1	SDR family oxidoreductase	0
2159	NCBI_PGAP	WP_049587233.1	LysR family transcriptional regulator	0
2160	NCBI_PGAP	WP_049587232.1	type II toxin-antitoxin system RelE/ParE family toxin	0
2161	NCBI_PGAP	WP_014949780.1	type II toxin-antitoxin system Phd/YefM family antitoxin	0
2163	NCBI_PGAP	WP_049587230.1	zinc-dependent metalloprotease	0
2164	NCBI_PGAP	WP_049587227.1	tRNA 5-hydroxyuridine modification protein YegQ	0
2165	NCBI_PGAP	WP_049587224.1	YfhL family 4Fe-4S dicluster ferredoxin	0
2166	NCBI_PGAP	WP_049587293.1	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	0
2167	NCBI_PGAP	WP_049587223.1	saccharopine dehydrogenase NADP-binding domain-containing protein	0
2168	NCBI_PGAP	WP_049587221.1	histidinol-phosphate aminotransferase family protein	0
2169	NCBI_PGAP	WP_049587219.1	Rho termination factor N-terminal domain-containing protein	0
2170	NCBI_PGAP	WP_049587291.1	DUF1852 domain-containing protein	0
2171	NCBI_PGAP	WP_049587218.1	methionine synthase	0
2172	NCBI_PGAP	WP_014949791.1	TonB-dependent receptor	0
2173	NCBI_PGAP	WP_049587216.1	effector binding domain-containing protein	0
2174	NCBI_PGAP	WP_080986407.1	DMT family transporter	0
2175	NCBI_PGAP	WP_049589221.1	IS110 family transposase	0
2176	NCBI_PGAP	WP_049587649.1	DUF2945 domain-containing protein	0
2178	NCBI_PGAP	WP_039234794.1	VOC family protein	0
2180	NCBI_PGAP	WP_049587646.1	exodeoxyribonuclease V subunit alpha (recD)	0
2181	NCBI_PGAP	WP_049587644.1	exodeoxyribonuclease V subunit beta (recB)	0
2182	NCBI_PGAP	WP_049587642.1	exodeoxyribonuclease V subunit gamma (recC)	0
2183	NCBI_PGAP	WP_049587640.1	dUTP diphosphatase	0
2184	NCBI_PGAP	WP_049587639.1	AMP-binding protein	0
2185	NCBI_PGAP	WP_049587637.1	EAL domain-containing protein	0
2186	NCBI_PGAP	WP_049587636.1	ribonuclease J	0
2187	NCBI_PGAP	WP_014949810.1	DUF2789 domain-containing protein	0
2188	NCBI_PGAP	WP_014949811.1	DUF2750 domain-containing protein	0
2189	NCBI_PGAP	WP_049587635.1	LysR family transcriptional regulator	0
2190	NCBI_PGAP	WP_049587633.1	DUF413 domain-containing protein	0
2191	NCBI_PGAP	WP_049587631.1	PRC-barrel domain-containing protein	0
2192	NCBI_PGAP	WP_053103822.1	helix-turn-helix transcriptional regulator	0
2194	NCBI_PGAP	WP_049587627.1	LysR family transcriptional regulator	0
2195	NCBI_PGAP	WP_049587626.1	exopolysaccharide biosynthesis protein	0
2196	NCBI_PGAP	WP_014949820.1	sigma-54-dependent Fis family transcriptional regulator	0
2198	NCBI_PGAP	WP_049587622.1	sensor histidine kinase	0
2199	NCBI_PGAP	WP_049587620.1	response regulator	0
2200	NCBI_PGAP	WP_049587619.1	response regulator	0
2205	NCBI_PGAP	WP_049587613.1	phosphoribosyl-AMP cyclohydrolase	0
2206	NCBI_PGAP	WP_049587611.1	DUF1328 domain-containing protein	0
2209	NCBI_PGAP	WP_049587607.1	DUF349 domain-containing protein	0
2210	NCBI_PGAP	WP_014998703.1	DUF1315 family protein	0
2211	NCBI_PGAP	WP_014949837.1	zinc ribbon domain-containing protein	0
2212	NCBI_PGAP	WP_014998704.1	AGCS family amino acid carrier protein	0
2213	NCBI_PGAP	WP_049587604.1	carboxypeptidase family protein	0
2214	NCBI_PGAP	WP_049587602.1	glyceraldehyde-3-phosphate dehydrogenase	0
2215	NCBI_PGAP	WP_049587600.1	DUF2989 domain-containing protein	0
2216	NCBI_PGAP	WP_014998708.1	peptide-methionine (R)-S-oxide reductase MsrB (msrB)	0
2217	NCBI_PGAP	WP_014998709.1	NADP-dependent phosphogluconate dehydrogenase (gndA)	0
2218	NCBI_PGAP	WP_080986427.1	glycogen debranching protein GlgX (glgX)	0
2219	NCBI_PGAP	WP_049587598.1	1,4-alpha-glucan branching protein GlgB (glgB)	0
2220	NCBI_PGAP	WP_049587596.1	4-alpha-glucanotransferase (malQ)	0
2221	NCBI_PGAP	WP_014976817.1	type I glyceraldehyde-3-phosphate dehydrogenase (gap)	0
2222	NCBI_PGAP	WP_049587594.1	D-hexose-6-phosphate mutarotase	0
2223	NCBI_PGAP	WP_014949849.1	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase (eda)	0
2224	NCBI_PGAP	WP_049587592.1	glucokinase	0
2225	NCBI_PGAP	WP_014998717.1	phosphogluconate dehydratase	0
2226	NCBI_PGAP	WP_014979596.1	6-phosphogluconolactonase (pgl)	0
2227	NCBI_PGAP	WP_049587589.1	glucose-6-phosphate dehydrogenase (zwf)	0
2228	NCBI_PGAP	WP_014949854.1	MurR/RpiR family transcriptional regulator (hexR)	0
2229	NCBI_PGAP	WP_014949855.1	pyruvate kinase (pyk)	0
2231	NCBI_PGAP	WP_049587586.1	putative DNA modification/repair radical SAM protein	0
2232	NCBI_PGAP	WP_014949859.1	TIGR03915 family putative DNA repair protein	0
2233	NCBI_PGAP	WP_014949860.1	BON domain-containing protein	0
2234	NCBI_PGAP	WP_049589025.1	endonuclease/exonuclease/phosphatase family protein	0
2236	NCBI_PGAP	WP_049589024.1	glycosyl transferase family 2	0
2237	NCBI_PGAP	WP_049589023.1	YqcI/YcgG family protein	0
2238	NCBI_PGAP	WP_049589022.1	urea carboxylase-associated family protein	0
2240	NCBI_PGAP	WP_014949867.1	DUF839 domain-containing protein	0
2241	NCBI_PGAP	WP_049589020.1	DUF4861 family protein	0
2242	NCBI_PGAP	WP_014976831.1	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD (kduD)	0
2243	NCBI_PGAP	WP_049589026.1	5-dehydro-4-deoxy-D-glucuronate isomerase (kduI)	0
2244	NCBI_PGAP	WP_014976833.1	TRAP transporter substrate-binding protein	0
2245	NCBI_PGAP	WP_014949872.1	TRAP transporter small permease	0
2246	NCBI_PGAP	WP_049589019.1	TRAP transporter large permease	0
2247	NCBI_PGAP	WP_014949874.1	LacI family DNA-binding transcriptional regulator	0
2248	NCBI_PGAP	WP_049589018.1	altronate dehydratase	0
2249	NCBI_PGAP	WP_049589017.1	glucuronate isomerase (uxaC)	0
2250	NCBI_PGAP	WP_049589016.1	mannitol dehydrogenase family protein	0
2251	NCBI_PGAP	WP_014979614.1	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase (eda)	0
2252	NCBI_PGAP	WP_049589015.1	sugar kinase	0
2255	NCBI_PGAP	WP_049589198.1	winged helix-turn-helix transcriptional regulator	0
2256	NCBI_PGAP	WP_049589197.1	undecaprenyl-diphosphate phosphatase	0
2257	NCBI_PGAP	WP_000349485.1	helix-turn-helix transcriptional regulator	0
2258	NCBI_PGAP	WP_049586932.1	permease	0
2259	NCBI_PGAP	WP_049586930.1	ISL3 family transposase	0
2260	NCBI_PGAP	WP_049586928.1	rhamnogalacturonan acetylesterase	0
2261	NCBI_PGAP	WP_014949881.1	TonB-dependent receptor	0
2262	NCBI_PGAP	WP_049586926.1	glycoside hydrolase family 88 protein	0
2263	NCBI_PGAP	WP_049586924.1	glycoside hydrolase family 28 protein	0
2264	NCBI_PGAP	WP_049586918.1	pectinesterase	0
2265	NCBI_PGAP	WP_049586912.1	WYL domain-containing protein	0
2266	NCBI_PGAP	WP_014949888.1	PEP-CTERM sorting domain-containing protein	0
2267	NCBI_PGAP	WP_049586909.1	ExeM/NucH family extracellular endonuclease	0
2268	NCBI_PGAP	WP_080986400.1	M1 family metallopeptidase	0
2269	NCBI_PGAP	WP_049586908.1	Cache 3/Cache 2 fusion domain-containing protein	0
2271	NCBI_PGAP	WP_014949893.1	phosphate ABC transporter substrate-binding protein	0
2272	NCBI_PGAP	WP_014949894.1	LysR family transcriptional regulator	0
2273	NCBI_PGAP	WP_053103812.1	type 1 glutamine amidotransferase domain-containing protein	0
2274	NCBI_PGAP	WP_049586907.1	iron-containing alcohol dehydrogenase	0
2275	NCBI_PGAP	WP_014949897.1	NADH:flavin oxidoreductase/NADH oxidase	0
2276	NCBI_PGAP	WP_049586906.1	bifunctional diguanylate cyclase/phosphodiesterase	0
2277	NCBI_PGAP	WP_039225304.1	nitroreductase	0
2278	NCBI_PGAP	WP_039225577.1	catalase	0
2279	NCBI_PGAP	WP_049586905.1	DUF3369 domain-containing protein	0
2280	NCBI_PGAP	WP_049586904.1	GAF domain-containing sensor histidine kinase	0
2281	NCBI_PGAP	WP_049586937.1	alpha/beta hydrolase	0
2282	NCBI_PGAP	WP_049586903.1	helix-turn-helix domain-containing protein	0
2283	NCBI_PGAP	WP_049586902.1	carboxymuconolactone decarboxylase family protein	0
2284	NCBI_PGAP	WP_049586901.1	YrhK family protein	0
2285	NCBI_PGAP	WP_049586900.1	alpha/beta fold hydrolase	0
2286	NCBI_PGAP	WP_049586899.1	TetR/AcrR family transcriptional regulator	0
2289	NCBI_PGAP	WP_049586896.1	ribonuclease HI	0
2293	NCBI_PGAP	WP_049586890.1	recombinase family protein	0
2295	NCBI_PGAP	WP_049586888.1	tyrosine-type recombinase/integrase	0
2296	NCBI_PGAP	WP_049586887.1	YHS domain protein	0
2297	NCBI_PGAP	WP_049586886.1	AraC family transcriptional regulator	0
2298	NCBI_PGAP	WP_049586885.1	SLC13/DASS family transporter	0
2299	NCBI_PGAP	WP_014976864.1	dCTP deaminase	0
2300	NCBI_PGAP	WP_049586884.1	iron-sulfur cluster carrier protein ApbC (apbC)	0
2301	NCBI_PGAP	WP_049586883.1	methionine--tRNA ligase (metG)	0
2302	NCBI_PGAP	WP_014949914.1	mechanosensitive ion channel	0
2303	NCBI_PGAP	WP_049586882.1	methyltransferase domain-containing protein	0
2304	NCBI_PGAP	WP_039225290.1	hydroxyacylglutathione hydrolase (gloB)	0
2305	NCBI_PGAP	WP_049586881.1	LysM peptidoglycan-binding domain-containing protein	0
2308	NCBI_PGAP	WP_014949919.1	Lrp/AsnC family transcriptional regulator	0
2309	NCBI_PGAP	WP_049586880.1	arginine N-succinyltransferase	0
2310	NCBI_PGAP	WP_049586879.1	cysteine--tRNA ligase	0
2311	NCBI_PGAP	WP_049586878.1	peptidyl-prolyl cis-trans isomerase	0
2312	NCBI_PGAP	WP_049586877.1	UDP-2,3-diacylglucosamine diphosphatase (lpxH)	0
2313	NCBI_PGAP	WP_049586876.1	DUF1449 family protein	0
2314	NCBI_PGAP	WP_049586875.1	flotillin	0
2316	NCBI_PGAP	WP_049586874.1	sucrose phosphorylase	0
2317	NCBI_PGAP	WP_152910874.1	helix-turn-helix transcriptional regulator	0
2318	NCBI_PGAP	WP_049586872.1	YhdH/YhfP family quinone oxidoreductase	0
2319	NCBI_PGAP	WP_049586871.1	ferritin-like domain-containing protein	0
2320	NCBI_PGAP	WP_049586870.1	SDR family oxidoreductase	0
2321	NCBI_PGAP	WP_049586869.1	catalase	0
2322	NCBI_PGAP	WP_049586935.1	zinc-binding alcohol dehydrogenase family protein	0
2323	NCBI_PGAP	WP_049586868.1	LysR family transcriptional regulator	0
2324	NCBI_PGAP	WP_049586867.1	invasion associated locus B family protein	0
2325	NCBI_PGAP	WP_049586865.1	nidogen	0
2326	NCBI_PGAP	WP_080986399.1	carboxypeptidase	0
2327	NCBI_PGAP	WP_049586864.1	DUF479 domain-containing protein	0
2328	NCBI_PGAP	WP_049586863.1	tRNA hydroxylase	0
2329	NCBI_PGAP	WP_014949940.1	YIP1 family protein	0
2330	NCBI_PGAP	WP_014949941.1	amidophosphoribosyltransferase (purF)	0
2331	NCBI_PGAP	WP_014949942.1	CvpA family protein	0
2332	NCBI_PGAP	WP_049589174.1	SPOR domain-containing protein	0
2333	NCBI_PGAP	WP_049589172.1	bifunctional tetrahydrofolate synthase/dihydrofolate synthase (folC)	0
2334	NCBI_PGAP	WP_014949945.1	acetyl-CoA carboxylase carboxyltransferase subunit beta	0
2335	NCBI_PGAP	WP_014998803.1	tRNA pseudouridine(38-40) synthase TruA (truA)	0
2336	NCBI_PGAP	WP_156080655.1	AAA family ATPase	0
2337	NCBI_PGAP	WP_049589153.1	aspartate-semialdehyde dehydrogenase	0
2338	NCBI_PGAP	WP_049589151.1	4-phosphoerythronate dehydrogenase	0
2339	NCBI_PGAP	WP_039225270.1	class II aldolase/adducin family protein	0
2340	NCBI_PGAP	WP_049589149.1	Crp/Fnr family transcriptional regulator	0
2341	NCBI_PGAP	WP_049589147.1	type II toxin-antitoxin system RelE/ParE family toxin	0
2342	NCBI_PGAP	WP_014976888.1	type II toxin-antitoxin system ParD family antitoxin	0
2343	NCBI_PGAP	WP_156080665.1	IS1634 family transposase	0
