gene_callers_id	source	accession	function	e_value
1864	NCBI_PGAP	WP_014949446.1	succinate dehydrogenase, hydrophobic membrane anchor protein (sdhD)	0
1865	NCBI_PGAP	WP_014949447.1	succinate dehydrogenase flavoprotein subunit (sdhA)	0
1866	NCBI_PGAP	WP_156078342.1	succinate dehydrogenase iron-sulfur subunit (sdhB)	0
1867	NCBI_PGAP	WP_156078343.1	2-oxoglutarate dehydrogenase E1 component (sucA)	0
1868	NCBI_PGAP	WP_014949449.1	2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase (odhB)	0
1869	NCBI_PGAP	WP_014949450.1	ADP-forming succinate--CoA ligase subunit beta (sucC)	0
1870	NCBI_PGAP	WP_012518366.1	succinate--CoA ligase subunit alpha (sucD)	0
1871	NCBI_PGAP	WP_014949451.1	TonB-dependent receptor	0
1872	NCBI_PGAP	WP_156078344.1	tryptophan 7-halogenase	0
1873	NCBI_PGAP	WP_156078345.1	TonB-dependent receptor	0
1874	NCBI_PGAP	WP_156078346.1	DUF3372 domain-containing protein	0
1875	NCBI_PGAP	WP_101564579.1	patatin family protein	0
1876	NCBI_PGAP	WP_014949456.1	RNA methyltransferase	0
1877	NCBI_PGAP	WP_014949457.1	PEP-CTERM/exosortase system-associated acyltransferase	0
1878	NCBI_PGAP	WP_156078347.1	alpha-amylase	0
1879	NCBI_PGAP	WP_156078348.1	cyclomaltodextrinase N-terminal domain-containing protein	0
1880	NCBI_PGAP	WP_014976545.1	SLC45 family MFS transporter	0
1881	NCBI_PGAP	WP_156078349.1	cyclomaltodextrin glucanotransferase	0
1882	NCBI_PGAP	WP_014949462.1	LacI family DNA-binding transcriptional regulator	0
1883	NCBI_PGAP	WP_156078350.1	glutamine--tRNA ligase (glnS)	0
1884	NCBI_PGAP	WP_014949464.1	YciK family oxidoreductase	0
1886	NCBI_PGAP	WP_156078351.1	acylase	0
1887	NCBI_PGAP	WP_156078352.1	protease SohB (sohB)	0
1888	NCBI_PGAP	WP_014949468.1	TetR family transcriptional regulator	0
1890	NCBI_PGAP	WP_014949470.1	Nif3-like dinuclear metal center hexameric protein	0
1891	NCBI_PGAP	WP_156078353.1	methyltransferase	0
1892	NCBI_PGAP	WP_014949472.1	2-hydroxyacid dehydrogenase	0
1893	NCBI_PGAP	WP_014949473.1	glutathione peroxidase	0
1894	NCBI_PGAP	WP_039227754.1	NAD(P)-dependent oxidoreductase	0
1895	NCBI_PGAP	WP_075176671.1	response regulator	0
1896	NCBI_PGAP	WP_014949476.1	acyl-CoA dehydrogenase family protein	0
1897	NCBI_PGAP	WP_156078354.1	enoyl-CoA hydratase/isomerase family protein	0
1898	NCBI_PGAP	WP_156078355.1	methyltransferase domain-containing protein	0
1899	NCBI_PGAP	WP_039227748.1	DUF3413 domain-containing protein	0
1900	NCBI_PGAP	WP_014949499.1	DUF1414 domain-containing protein	0
1901	NCBI_PGAP	WP_014949500.1	nucleoid-associated protein YejK (yejK)	0
1902	NCBI_PGAP	WP_014949501.1	6-carboxytetrahydropterin synthase	0
1903	NCBI_PGAP	WP_156078356.1	M23 family metallopeptidase	0
1904	NCBI_PGAP	WP_156078357.1	M61 family metallopeptidase	0
1905	NCBI_PGAP	WP_014949504.1	flagellar brake protein	0
1906	NCBI_PGAP	WP_014949505.1	DUF962 domain-containing protein	0
1907	NCBI_PGAP	WP_014949506.1	histidine kinase	0
1908	NCBI_PGAP	WP_014949507.1	response regulator transcription factor	0
1909	NCBI_PGAP	WP_156078358.1	ATP-dependent 6-phosphofructokinase	0
1912	NCBI_PGAP	WP_156078360.1	response regulator	0
1914	NCBI_PGAP	WP_014949513.1	rhodanese-related sulfurtransferase	0
1915	NCBI_PGAP	WP_039220280.1	EF-hand domain-containing protein	0
1920	NCBI_PGAP	WP_101564633.1	DinB family protein	0
1921	NCBI_PGAP	WP_061485967.1	IS110 family transposase	0
1923	NCBI_PGAP	WP_014976575.1	DEAD/DEAH box helicase	0
1924	NCBI_PGAP	WP_014976576.1	CoA transferase subunit B	0
1925	NCBI_PGAP	WP_014949520.1	CoA transferase subunit A	0
1926	NCBI_PGAP	WP_014976577.1	LysR family transcriptional regulator	0
1928	NCBI_PGAP	WP_014976578.1	HAMP domain-containing histidine kinase	0
1929	NCBI_PGAP	WP_014949524.1	HTH-type transcriptional regulator CysB (cysB)	0
1930	NCBI_PGAP	WP_014976579.1	L-serine ammonia-lyase	0
1931	NCBI_PGAP	WP_014949526.1	CoA pyrophosphatase	0
1932	NCBI_PGAP	WP_014976580.1	aminodeoxychorismate synthase component I (pabB)	0
1933	NCBI_PGAP	WP_014949528.1	fumarate hydratase	0
1934	NCBI_PGAP	WP_156078364.1	DNA recombination protein RmuC (rmuC)	0
1935	NCBI_PGAP	WP_156078365.1	S8 family serine peptidase	0
1936	NCBI_PGAP	WP_014949531.1	thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha	0
1937	NCBI_PGAP	WP_014949532.1	alpha-ketoacid dehydrogenase subunit beta	0
1938	NCBI_PGAP	WP_156078366.1	dihydrolipoyllysine-residue acetyltransferase	0
1939	NCBI_PGAP	WP_014949534.1	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ (rlmJ)	0
1940	NCBI_PGAP	WP_156078367.1	phosphotransferase	0
1941	NCBI_PGAP	WP_014949536.1	acyl-CoA thioesterase II (tesB)	0
1942	NCBI_PGAP	WP_110289107.1	gamma carbonic anhydrase family protein	0
1943	NCBI_PGAP	WP_156079114.1	alanine--glyoxylate aminotransferase family protein	0
1944	NCBI_PGAP	WP_014976589.1	SIMPL domain-containing protein	0
1945	NCBI_PGAP	WP_014949540.1	GAF domain-containing protein	0
1947	NCBI_PGAP	WP_156078368.1	RNA chaperone ProQ (proQ)	0
1948	NCBI_PGAP	WP_014949543.1	carboxy terminal-processing peptidase	0
1949	NCBI_PGAP	WP_014949544.1	sodium-dependent transporter	0
1950	NCBI_PGAP	WP_039227711.1	Na+/H+ antiporter NhaC (nhaC)	0
1951	NCBI_PGAP	WP_156078369.1	aminopeptidase N (pepN)	0
1952	NCBI_PGAP	WP_014949547.1	DUF2835 domain-containing protein	0
1953	NCBI_PGAP	WP_156078370.1	DUF1302 domain-containing protein	0
1954	NCBI_PGAP	WP_014949549.1	DUF1329 domain-containing protein	0
1956	NCBI_PGAP	WP_156078372.1	RND family transporter	0
1957	NCBI_PGAP	WP_156078373.1	NAD-glutamate dehydrogenase	0
1958	NCBI_PGAP	WP_014949553.1	quinone-dependent dihydroorotate dehydrogenase (pyrD)	0
1959	NCBI_PGAP	WP_156078374.1	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL (rlmKL)	0
1960	NCBI_PGAP	WP_061485908.1	glutaredoxin family protein	0
1961	NCBI_PGAP	WP_014949556.1	ABC transporter ATP-binding protein	0
1962	NCBI_PGAP	WP_156078375.1	DUF3466 family protein	0
1963	NCBI_PGAP	WP_014949558.1	ribosome modulation factor	0
1964	NCBI_PGAP	WP_014998413.1	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase (fabA)	0
1966	NCBI_PGAP	WP_156078376.1	deoxyribodipyrimidine photo-lyase	0
1967	NCBI_PGAP	WP_156078377.1	DASH family cryptochrome	0
1968	NCBI_PGAP	WP_156078378.1	deoxyribodipyrimidine photo-lyase	0
1969	NCBI_PGAP	WP_156078379.1	cryptochrome/photolyase family protein	0
1970	NCBI_PGAP	WP_014998419.1	DUF2256 domain-containing protein	0
1971	NCBI_PGAP	WP_061485913.1	DUF2254 domain-containing protein	0
1972	NCBI_PGAP	WP_156078380.1	MBL fold metallo-hydrolase	0
1973	NCBI_PGAP	WP_156078381.1	tyrosine-type recombinase/integrase	0
1975	NCBI_PGAP	WP_156078382.1	diacylglycerol kinase	0
1976	NCBI_PGAP	WP_014998425.1	universal stress protein	0
1977	NCBI_PGAP	WP_156078383.1	c-type cytochrome	0
1978	NCBI_PGAP	WP_156078384.1	FMN-binding glutamate synthase family protein	0
1979	NCBI_PGAP	WP_156078385.1	cation:proton antiporter	0
1980	NCBI_PGAP	WP_014949586.1	bacterioferritin (bfr)	0
1981	NCBI_PGAP	WP_156078386.1	bacterioferritin (bfr)	0
1983	NCBI_PGAP	WP_014949589.1	cytochrome-c oxidase, cbb3-type subunit I (ccoN)	0
1984	NCBI_PGAP	WP_014949590.1	cytochrome-c oxidase, cbb3-type subunit II (ccoO)	0
1985	NCBI_PGAP	WP_014949591.1	cbb3-type cytochrome c oxidase subunit 3	0
1986	NCBI_PGAP	WP_156078388.1	cytochrome-c oxidase, cbb3-type subunit III (ccoP)	0
1987	NCBI_PGAP	WP_014998432.1	FixH family protein	0
1988	NCBI_PGAP	WP_156078389.1	heavy metal translocating P-type ATPase	0
1989	NCBI_PGAP	WP_014949594.1	cbb3-type cytochrome oxidase assembly protein CcoS (ccoS)	0
1990	NCBI_PGAP	WP_156078390.1	sulfite exporter TauE/SafE family protein	0
1991	NCBI_PGAP	WP_014949596.1	fumarate/nitrate reduction transcriptional regulator Fnr (fnr)	0
1992	NCBI_PGAP	WP_014949597.1	universal stress protein UspE (uspE)	0
1993	NCBI_PGAP	WP_014949598.1	tRNA 2-thiocytidine(32) synthetase TtcA (ttcA)	0
1994	NCBI_PGAP	WP_014979378.1	patatin-like phospholipase family protein	0
1995	NCBI_PGAP	WP_014976627.1	DUF2987 domain-containing protein	0
1996	NCBI_PGAP	WP_014949601.1	glucosaminidase domain-containing protein	0
1997	NCBI_PGAP	WP_014949602.1	stress protein	0
1998	NCBI_PGAP	WP_156078391.1	LysE family transporter	0
1999	NCBI_PGAP	WP_101564704.1	NAD-dependent protein deacylase (cobB)	0
2000	NCBI_PGAP	WP_156078392.1	sulfurtransferase	0
2001	NCBI_PGAP	WP_014949606.1	thiol peroxidase	0
2002	NCBI_PGAP	WP_014949607.1	DTW domain-containing protein	0
2003	NCBI_PGAP	WP_014949608.1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (pgsA)	0
2004	NCBI_PGAP	WP_156078393.1	excinuclease ABC subunit UvrC (uvrC)	0
2005	NCBI_PGAP	WP_156078394.1	UvrY/SirA/GacA family response regulator transcription factor (uvrY)	0
2006	NCBI_PGAP	WP_156078395.1	pirin family protein	0
2007	NCBI_PGAP	WP_156078396.1	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	0
2008	NCBI_PGAP	WP_156078397.1	5-histidylcysteine sulfoxide synthase (ovoA)	0
2010	NCBI_PGAP	WP_156078398.1	dioxygenase	0
2011	NCBI_PGAP	WP_014949616.1	DoxX family protein	0
2012	NCBI_PGAP	WP_156078399.1	LysR family transcriptional regulator	0
2013	NCBI_PGAP	WP_039227656.1	DUF3360 family protein	0
2014	NCBI_PGAP	WP_014949619.1	Bax inhibitor-1/YccA family protein	0
2015	NCBI_PGAP	WP_014976653.1	sulfurtransferase complex subunit TusD (tusD)	0
2016	NCBI_PGAP	WP_014949621.1	DsrE family protein	0
2018	NCBI_PGAP	WP_014976656.1	TusE/DsrC/DsvC family sulfur relay protein (tusE)	0
2019	NCBI_PGAP	WP_014979395.1	host attachment protein	0
2020	NCBI_PGAP	WP_156078401.1	SOS response-associated peptidase family protein	0
2021	NCBI_PGAP	WP_156078402.1	S9 family peptidase	0
2022	NCBI_PGAP	WP_156078403.1	TonB-dependent receptor	0
2023	NCBI_PGAP	WP_014949630.1	serine--tRNA ligase (serS)	0
2024	NCBI_PGAP	WP_014949631.1	fluoride efflux transporter CrcB (crcB)	0
2025	NCBI_PGAP	WP_156078404.1	replication-associated recombination protein A	0
2026	NCBI_PGAP	WP_156078405.1	outer membrane lipoprotein chaperone LolA (lolA)	0
2027	NCBI_PGAP	WP_156078406.1	DNA translocase FtsK	0
2028	NCBI_PGAP	WP_014949635.1	leucine-responsive transcriptional regulator Lrp (lrp)	0
2029	NCBI_PGAP	WP_049588668.1	alanine dehydrogenase (ald)	0
2030	NCBI_PGAP	WP_039234640.1	orotidine-5'-phosphate decarboxylase (pyrF)	0
2031	NCBI_PGAP	WP_014949638.1	lipopolysaccharide assembly protein LapB (lapB)	0
2032	NCBI_PGAP	WP_014949639.1	DUF1049 domain-containing protein	0
2033	NCBI_PGAP	WP_156078407.1	PilZ domain-containing protein	0
2034	NCBI_PGAP	WP_014949641.1	integration host factor subunit beta (ihfB)	0
2035	NCBI_PGAP	WP_014949642.1	30S ribosomal protein S1 (rpsA)	0
2036	NCBI_PGAP	WP_014949643.1	(d)CMP kinase	0
2037	NCBI_PGAP	WP_156078408.1	3-phosphoshikimate 1-carboxyvinyltransferase (aroA)	0
2038	NCBI_PGAP	WP_014949645.1	3-phosphoserine/phosphohydroxythreonine transaminase (serC)	0
2039	NCBI_PGAP	WP_156078409.1	DNA topoisomerase (ATP-hydrolyzing) subunit A (gyrA)	0
2040	NCBI_PGAP	WP_156078410.1	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG (ubiG)	0
2041	NCBI_PGAP	WP_014949648.1	ribonucleoside-diphosphate reductase subunit alpha (nrdA)	0
2042	NCBI_PGAP	WP_014949649.1	ribonucleotide-diphosphate reductase subunit beta (nrdB)	0
2043	NCBI_PGAP	WP_014949650.1	2Fe-2S ferredoxin-like protein	0
2044	NCBI_PGAP	WP_156078411.1	SDR family oxidoreductase	0
2045	NCBI_PGAP	WP_014949652.1	DUF2164 domain-containing protein	0
2047	NCBI_PGAP	WP_014949654.1	NADH:flavin oxidoreductase	0
2048	NCBI_PGAP	WP_156078412.1	EAL domain-containing protein	0
2049	NCBI_PGAP	WP_014949656.1	diguanylate cyclase	0
2050	NCBI_PGAP	WP_039227637.1	DMT family transporter	0
2051	NCBI_PGAP	WP_014949658.1	phosphoribosylaminoimidazolesuccinocarboxamide synthase (purC)	0
2052	NCBI_PGAP	WP_049588660.1	outer membrane protein assembly factor BamC (bamC)	0
2053	NCBI_PGAP	WP_014949660.1	4-hydroxy-tetrahydrodipicolinate synthase	0
2054	NCBI_PGAP	WP_156078413.1	glycine cleavage system transcriptional repressor	0
2055	NCBI_PGAP	WP_156078414.1	tyrosine-type recombinase/integrase	0
2056	NCBI_PGAP	WP_156078415.1	tyrosine-type recombinase/integrase	0
2057	NCBI_PGAP	WP_156078416.1	site-specific integrase	0
2059	NCBI_PGAP	WP_156078418.1	thioredoxin-dependent thiol peroxidase	0
2061	NCBI_PGAP	WP_156079115.1	DUF2971 domain-containing protein	0
2067	NCBI_PGAP	WP_156078425.1	transposase	0
2068	NCBI_PGAP	WP_156079116.1	helix-turn-helix transcriptional regulator	0
2069	NCBI_PGAP	WP_156079117.1	bacterioferritin comigratory protein	0
2070	NCBI_PGAP	WP_014949663.1	AI-2E family transporter	0
2071	NCBI_PGAP	WP_014949664.1	M48 family metallopeptidase	0
2072	NCBI_PGAP	WP_156078426.1	TlpA family protein disulfide reductase	0
2073	NCBI_PGAP	WP_061485948.1	arsenate reductase (glutaredoxin) (arsC)	0
2074	NCBI_PGAP	WP_061485949.1	NAD(P)H:quinone oxidoreductase (wrbA)	0
2075	NCBI_PGAP	WP_039220793.1	DUF2069 domain-containing protein	0
2077	NCBI_PGAP	WP_014949670.1	DnaA regulatory inactivator Hda (hda)	0
2078	NCBI_PGAP	WP_075178002.1	DUF2066 domain-containing protein	0
2079	NCBI_PGAP	WP_014976688.1	phosphoribosylformylglycinamidine cyclo-ligase (purM)	0
2080	NCBI_PGAP	WP_156078428.1	phosphoribosylglycinamide formyltransferase (purN)	0
2081	NCBI_PGAP	WP_014949674.1	DUF3108 domain-containing protein	0
2082	NCBI_PGAP	WP_014976690.1	acyl-CoA dehydrogenase FadE	0
2083	NCBI_PGAP	WP_014976691.1	CAP domain-containing protein	0
2084	NCBI_PGAP	WP_014976692.1	response regulator transcription factor	0
2085	NCBI_PGAP	WP_014976693.1	carboxy-S-adenosyl-L-methionine synthase CmoA (cmoA)	0
2086	NCBI_PGAP	WP_014949679.1	tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB (cmoB)	0
2087	NCBI_PGAP	WP_014976694.1	kinase	0
2088	NCBI_PGAP	WP_014949681.1	HAD-IIB family hydrolase	0
2089	NCBI_PGAP	WP_014949682.1	glycosyl transferase	0
2090	NCBI_PGAP	WP_156078429.1	alpha-amylase	0
2091	NCBI_PGAP	WP_156078430.1	phosphoglycolate phosphatase	0
2092	NCBI_PGAP	WP_061485957.1	molybdopterin molybdotransferase MoeA	0
2093	NCBI_PGAP	WP_061485958.1	MATE family efflux transporter	0
2094	NCBI_PGAP	WP_061485959.1	nucleotidyltransferase family protein	0
2095	NCBI_PGAP	WP_061485960.1	VWA domain-containing protein	0
2096	NCBI_PGAP	WP_039220753.1	MoxR family ATPase	0
2097	NCBI_PGAP	WP_061485961.1	cysteine synthase A (cysK)	0
2103	NCBI_PGAP	WP_156078436.1	GNAT family N-acetyltransferase	0
2104	NCBI_PGAP	WP_061485967.1	IS110 family transposase	0
2107	NCBI_PGAP	WP_156078438.1	DUF393 domain-containing protein	0
2109	NCBI_PGAP	WP_049588960.1	DUF3291 domain-containing protein	0
2111	NCBI_PGAP	WP_156078440.1	alpha/beta hydrolase fold domain-containing protein	0
2112	NCBI_PGAP	WP_156078441.1	MmcQ/YjbR family DNA-binding protein	0
2113	NCBI_PGAP	WP_014949709.1	DUF3703 domain-containing protein	0
2114	NCBI_PGAP	WP_156078442.1	PhzF family phenazine biosynthesis protein	0
2115	NCBI_PGAP	WP_156078443.1	gamma-glutamyltransferase (ggt)	0
2116	NCBI_PGAP	WP_156078444.1	enoyl-CoA hydratase	0
2117	NCBI_PGAP	WP_061485979.1	rhombosortase (rrtA)	0
2118	NCBI_PGAP	WP_156078445.1	S9 family peptidase	0
2119	NCBI_PGAP	WP_014949715.1	glutathione peroxidase	0
2120	NCBI_PGAP	WP_061485981.1	NAD(P)H-dependent oxidoreductase	0
2121	NCBI_PGAP	WP_156078446.1	CHRD domain-containing protein	0
2122	NCBI_PGAP	WP_039225530.1	cystathionine gamma-synthase family protein	0
2123	NCBI_PGAP	WP_039236099.1	1-acyl-sn-glycerol-3-phosphate acyltransferase	0
2124	NCBI_PGAP	WP_014949720.1	NRDE family protein	0
2125	NCBI_PGAP	WP_014949721.1	aspartate/tyrosine/aromatic aminotransferase	0
2126	NCBI_PGAP	WP_156078447.1	S46 family peptidase	0
2128	NCBI_PGAP	WP_014949724.1	YaiI/YqxD family protein	0
2129	NCBI_PGAP	WP_014949725.1	SDR family oxidoreductase	0
2130	NCBI_PGAP	WP_014976730.1	SDR family oxidoreductase	0
2131	NCBI_PGAP	WP_014998601.1	acyl-CoA dehydrogenase	0
2132	NCBI_PGAP	WP_101564820.1	helix-turn-helix domain-containing protein	0
2133	NCBI_PGAP	WP_156078448.1	TonB-dependent receptor	0
2135	NCBI_PGAP	WP_156078449.1	S9 family peptidase	0
2136	NCBI_PGAP	WP_156078450.1	efflux RND transporter permease subunit	0
2137	NCBI_PGAP	WP_039236077.1	efflux RND transporter periplasmic adaptor subunit	0
2138	NCBI_PGAP	WP_014949733.1	isoamylase early set domain-containing protein	0
2139	NCBI_PGAP	WP_014949734.1	electron transfer flavoprotein subunit alpha	0
2140	NCBI_PGAP	WP_156078451.1	electron transfer flavoprotein subunit beta/FixAfamily protein	0
2141	NCBI_PGAP	WP_014949736.1	electron transfer flavoprotein-ubiquinone oxidoreductase	0
2142	NCBI_PGAP	WP_061485992.1	H-NS histone family protein	0
2143	NCBI_PGAP	WP_039236069.1	alpha/beta fold hydrolase	0
2144	NCBI_PGAP	WP_012519093.1	DUF2788 domain-containing protein	0
2145	NCBI_PGAP	WP_014949739.1	flavodoxin FldA (fldA)	0
2146	NCBI_PGAP	WP_156078452.1	methyl-accepting chemotaxis protein	0
2147	NCBI_PGAP	WP_014949741.1	ferric iron uptake transcriptional regulator (fur)	0
2148	NCBI_PGAP	WP_049587284.1	D-amino acid aminotransferase	0
2149	NCBI_PGAP	WP_156078453.1	biotin-dependent carboxyltransferase	0
2150	NCBI_PGAP	WP_156078454.1	5-oxoprolinase subunit PxpB (pxpB)	0
2151	NCBI_PGAP	WP_156078455.1	5-oxoprolinase subunit PxpA (pxpA)	0
2153	NCBI_PGAP	WP_014949747.1	OsmC family protein	0
2154	NCBI_PGAP	WP_014976746.1	efflux RND transporter periplasmic adaptor subunit	0
2155	NCBI_PGAP	WP_156078457.1	efflux RND transporter permease subunit	0
2156	NCBI_PGAP	WP_081106092.1	efflux RND transporter permease subunit	0
2157	NCBI_PGAP	WP_014949750.1	DUF3718 domain-containing protein	0
2158	NCBI_PGAP	WP_014949751.1	DUF2189 domain-containing protein	0
2159	NCBI_PGAP	WP_014998627.1	pyridoxal phosphate-dependent aminotransferase	0
2160	NCBI_PGAP	WP_012519109.1	5'-deoxynucleotidase	0
2161	NCBI_PGAP	WP_156078458.1	deoxyguanosinetriphosphate triphosphohydrolase family protein (dgt)	0
2163	NCBI_PGAP	WP_156078460.1	protein-methionine-sulfoxide reductase catalyticsubunit MsrP (msrP)	0
2164	NCBI_PGAP	WP_110288753.1	sulfoxide reductase heme-binding subunit YedZ	0
2165	NCBI_PGAP	WP_014998633.1	DedA family protein	0
2167	NCBI_PGAP	WP_156078461.1	SEC-C domain-containing protein	0
2168	NCBI_PGAP	WP_156078462.1	alpha-amylase	0
2169	NCBI_PGAP	WP_156078463.1	NADPH:quinone oxidoreductase family protein	0
2170	NCBI_PGAP	WP_014976757.1	phosphotransferase family protein	0
2171	NCBI_PGAP	WP_156078464.1	acyl-CoA dehydrogenase family protein	0
2172	NCBI_PGAP	WP_014949763.1	histidine phosphatase family protein	0
2173	NCBI_PGAP	WP_156078465.1	TonB-dependent receptor	0
2174	NCBI_PGAP	WP_131137424.1	XdhC family protein	0
2175	NCBI_PGAP	WP_156078466.1	DsbA family oxidoreductase	0
2176	NCBI_PGAP	WP_156078467.1	SGNH/GDSL hydrolase family protein	0
2177	NCBI_PGAP	WP_156078468.1	oxygen-independent coproporphyrinogen III oxidase (hemN)	0
2178	NCBI_PGAP	WP_156078469.1	ATP-binding cassette domain-containing protein	0
2179	NCBI_PGAP	WP_156078470.1	molybdate ABC transporter permease subunit (modB)	0
2180	NCBI_PGAP	WP_156078471.1	molybdate ABC transporter substrate-binding protein (modA)	0
2181	NCBI_PGAP	WP_156078472.1	molybdenum cofactor biosynthesis protein MoaE	0
2182	NCBI_PGAP	WP_014949773.1	MoaD family protein	0
2183	NCBI_PGAP	WP_156078473.1	cyclic pyranopterin monophosphate synthase MoaC (moaC)	0
2184	NCBI_PGAP	WP_014949775.1	molybdenum cofactor biosynthesis protein B (moaB)	0
2185	NCBI_PGAP	WP_156078474.1	HesA/MoeB/ThiF family protein	0
2186	NCBI_PGAP	WP_061095258.1	succinylglutamate desuccinylase/aspartoacylase family protein	0
2187	NCBI_PGAP	WP_156078475.1	ornithine cyclodeaminase family protein	0
2188	NCBI_PGAP	WP_156079118.1	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	0
2189	NCBI_PGAP	WP_014976775.1	Lrp/AsnC family transcriptional regulator	0
2191	NCBI_PGAP	WP_156078477.1	zinc-dependent metalloprotease	0
2192	NCBI_PGAP	WP_156078478.1	tRNA 5-hydroxyuridine modification protein YegQ	0
2193	NCBI_PGAP	WP_014949784.1	YfhL family 4Fe-4S dicluster ferredoxin	0
2194	NCBI_PGAP	WP_156078479.1	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	0
2195	NCBI_PGAP	WP_156078480.1	saccharopine dehydrogenase NADP-binding domain-containing protein	0
2196	NCBI_PGAP	WP_156078481.1	histidinol-phosphate aminotransferase family protein	0
2197	NCBI_PGAP	WP_156078482.1	Rho termination factor N-terminal domain-containing protein	0
2198	NCBI_PGAP	WP_156079119.1	DUF1852 domain-containing protein	0
2199	NCBI_PGAP	WP_039216499.1	methionine synthase	0
2200	NCBI_PGAP	WP_014949791.1	TonB-dependent receptor	0
2201	NCBI_PGAP	WP_156078483.1	effector binding domain-containing protein	0
2202	NCBI_PGAP	WP_039225402.1	DMT family transporter	0
2203	NCBI_PGAP	WP_014949794.1	DUF2945 domain-containing protein	0
2204	NCBI_PGAP	WP_156078484.1	DNA-3-methyladenine glycosylase	0
2206	NCBI_PGAP	WP_014949797.1	VOC family protein	0
2207	NCBI_PGAP	WP_014949798.1	nuclear transport factor 2 family protein	0
2208	NCBI_PGAP	WP_014949799.1	LysE family translocator	0
2209	NCBI_PGAP	WP_156078486.1	PLP-dependent aminotransferase family protein	0
2211	NCBI_PGAP	WP_156078487.1	exodeoxyribonuclease V subunit alpha (recD)	0
2212	NCBI_PGAP	WP_156078488.1	exodeoxyribonuclease V subunit beta (recB)	0
2213	NCBI_PGAP	WP_156078489.1	exodeoxyribonuclease V subunit gamma (recC)	0
2214	NCBI_PGAP	WP_069944491.1	dUTP diphosphatase	0
2215	NCBI_PGAP	WP_156078490.1	AMP-binding protein	0
2217	NCBI_PGAP	WP_156079120.1	EAL domain-containing protein	0
2218	NCBI_PGAP	WP_156078491.1	ribonuclease J	0
2219	NCBI_PGAP	WP_014949810.1	DUF2789 domain-containing protein	0
2220	NCBI_PGAP	WP_156078492.1	DUF2750 domain-containing protein	0
2221	NCBI_PGAP	WP_049587635.1	LysR family transcriptional regulator	0
2222	NCBI_PGAP	WP_049587633.1	DUF413 domain-containing protein	0
2223	NCBI_PGAP	WP_049587631.1	PRC-barrel domain-containing protein	0
2224	NCBI_PGAP	WP_053103822.1	helix-turn-helix transcriptional regulator	0
2226	NCBI_PGAP	WP_049587627.1	LysR family transcriptional regulator	0
2227	NCBI_PGAP	WP_156078493.1	exopolysaccharide biosynthesis protein	0
2228	NCBI_PGAP	WP_014949820.1	sigma-54-dependent Fis family transcriptional regulator	0
2230	NCBI_PGAP	WP_156078494.1	sensor histidine kinase	0
2231	NCBI_PGAP	WP_014949823.1	response regulator	0
2232	NCBI_PGAP	WP_014949824.1	response regulator	0
2238	NCBI_PGAP	WP_156078496.1	DUF2490 domain-containing protein	0
2239	NCBI_PGAP	WP_014949832.1	DUF1328 domain-containing protein	0
2242	NCBI_PGAP	WP_156078497.1	DUF349 domain-containing protein	0
2243	NCBI_PGAP	WP_014949836.1	DUF1315 family protein	0
2244	NCBI_PGAP	WP_014949837.1	zinc ribbon domain-containing protein	0
2245	NCBI_PGAP	WP_156078498.1	AGCS family amino acid carrier protein	0
2247	NCBI_PGAP	WP_014979588.1	glyceraldehyde-3-phosphate dehydrogenase	0
2248	NCBI_PGAP	WP_156078500.1	DUF2989 domain-containing protein	0
2249	NCBI_PGAP	WP_014949842.1	peptide-methionine (R)-S-oxide reductase MsrB (msrB)	0
2250	NCBI_PGAP	WP_014949843.1	NADP-dependent phosphogluconate dehydrogenase (gndA)	0
2251	NCBI_PGAP	WP_156078501.1	glycogen debranching protein GlgX (glgX)	0
2252	NCBI_PGAP	WP_014949845.1	1,4-alpha-glucan branching protein GlgB (glgB)	0
2253	NCBI_PGAP	WP_156078502.1	4-alpha-glucanotransferase (malQ)	0
2254	NCBI_PGAP	WP_014976817.1	type I glyceraldehyde-3-phosphate dehydrogenase (gap)	0
2255	NCBI_PGAP	WP_014976818.1	D-hexose-6-phosphate mutarotase	0
2256	NCBI_PGAP	WP_014949849.1	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase (eda)	0
2257	NCBI_PGAP	WP_014949850.1	glucokinase	0
2258	NCBI_PGAP	WP_156078503.1	phosphogluconate dehydratase	0
2259	NCBI_PGAP	WP_069944511.1	6-phosphogluconolactonase (pgl)	0
